"OPENING_ID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-Con","SurM-Con","SurY-Con","SurCrClos","SurBA","SurM-75Pine","SurM-Pine","SurM-PineMix","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","Sur-AgeCl-1","Sur-AgeCl-4","Sur-High","SurIM-75Con","SurNA-NF","SurY-75Con","Sur-AgeCl-3","Sur-AgeCl-2","SurIM-50_50","SurY-50_50","SurM-75Con","SurM-50_50","SurIM-Dec","SurM-Dec","Sur-AgeCl-5","TotArea","1922","1926","1928","1931","1946","1956","1961","1967","1978","1979","1985","1987","1988","1990","1991","1995","1999","2006","2008","2009","2010","2011","2013","2014","2018","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli"
-469330000,24,0,0,0.0248743368095391,0.0287273614649848,0.946398301725476,9.2,60.8,40.8,0,20,0,13.6,62.6,11.21,7.4137929,0.015529181342572,0,1,1,0,0,1,1,"CC",0.16324586941647,0.289680437315141,NA,12.4285714285714,12.4285714285714,NA,0.04230983307508,0.0300118777851866,0.314785779820519,0.0648230316840532,0.620391188495428,0.0350436586886644,0.373946529395423,0.0480416922425451,NA,0.0148841051448474,0.483274484028326,NA,0.0656339458828664,0.085840576660318,0.0489151040952147,NA,NA,NA,NA,NA,NA,120088.013987936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,0.0861875969193765,2.38386186723834,273.665725024778,0.581278495156943
-469320000,24,0,0,0,0,1,11,39,37.5,0,1.5,0,5.33333333333333,14.3333333333333,4.41666666666667,2.17562166666667,0.0258493609726429,0,0,1,0,0,1,1,"CC",0.179169725685605,NA,NA,5.33333333333333,5.33333333333333,NA,NA,NA,0.0368738867971779,0.00467619519448145,0.958449918008341,0.0276722796261311,0.147633042313079,0.57922399728093,NA,0.399356286395376,0.421473987919019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38306.5323229712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.5,0.0985843007940622,3.614985616983,274.492739722842,0.556483661135038
-469310000,17,0,0,0.0202045755953449,0.0317634983313009,0.948031926073354,10.2333333333333,67.5444444444445,52.2111111111111,0,15.3333333333333,0,13.7777777777778,54.6666666666667,10.0222222222222,6.77934644444444,0.0253880731761456,0,1,1,0,0,1,1,"CC",0.52506961710544,0.0611852179440969,NA,14.9090909090909,14.9090909090909,0.0380217228152346,NA,0.0148094110467886,0.120298873863293,0.0959850232840969,0.736954169740361,0.0202000010758638,0.344552194280478,NA,0.0467619331122491,0.0989283128950636,0.3148168520554,NA,0.585265888699889,NA,NA,NA,NA,NA,NA,NA,NA,328378.67207516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.106613509124786,3.33297665421299,284.847194030594,0.630789653903525
-469300000,24,0,0,0.0132039551468409,0.966654382627962,0.0201416622251967,6,94,64.5,0,29.5,0,16.625,138.25,20.3875,8.83486125,0.228157594799995,0,1,1,0,0,1,1,"CC",0.0435877338565834,0.949490824695808,NA,17.0909090909091,17.0909090909091,NA,0.612280421318823,0.344131844821754,0.120117641662017,0.773651737872438,0.106230620465545,0.177401877939701,0.223478635075636,NA,NA,2.83991597971286e-12,NA,NA,NA,NA,NA,NA,0.00692144144476865,NA,NA,NA,NA,112376.713144124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,0.0914490151024142,3.65157915270606,263.022012873213,0.63625383931537
-469290000,24,0,0,0.0731074594352188,0,0.926892540564781,1.66666666666667,98.3333333333333,98.3333333333333,0,0,0,5.83333333333333,66.3333333333333,11.1666666666667,1.66455166666667,0.0341135449707508,0,0,0,0,0,1,1,"CC",0.722890651806474,0.196727452172511,0.0758453575261725,5.125,5.125,NA,0.196727452172511,NA,0.196551116977594,NA,0.803448883022406,0.0372838042676449,NA,NA,NA,0.00126864739199706,0.00326789110284612,NA,0.724157495354599,0.0791138348600937,NA,NA,NA,NA,NA,NA,NA,64194.9553935677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0464707692615793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0.249219976467629,3.00870932944833,314.024083803778,0.711776824030158
-469280000,22,0,0.134762219319916,0.0516325127643311,0.755832581448799,0.0577726864669532,3.37931034482759,89.7241379310345,63.7931034482759,0,43.4137931034483,0.103448275862069,25.1379310344828,91.3793103448276,14.7551724137931,11.3069245172414,0.232429012656212,0,1,1,0,0,1,1,"CC",0.230979245884007,0.659712444849759,NA,25.15,25.15,0.230837895677393,0.209203017923806,0.187544182744025,0.0595662766418984,0.692778904308487,0.0843788918810127,0.197899475693703,0.249797495007095,NA,0.163275927168602,NA,0.0166603479406735,NA,0.130574752405555,NA,0.0926479613255611,NA,NA,NA,NA,NA,NA,904465.290934706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,0.117624428106357,3.96642115804165,261.86004784138,0.626469786141101
-467600000,22,0,0.319774592462935,0.149669151485228,0.172018757895994,0.358537498155842,4.22222222222222,95.7777777777778,80,0,93.5555555555556,2.22222222222222,27.7777777777778,84.2222222222222,15.2111111111111,11.3508357777778,0.103500485420227,0,0,1,0,0,1,1,"CC",0.619551362382698,0.380448637617302,NA,25.4166666666667,25.4166666666667,0.0876998011331141,0.10235365591234,0.190395180571848,0.128734371082019,0.721808984641761,0.0226220460758069,0.195167705416679,NA,NA,0.126834598200413,NA,NA,NA,0.138323765591137,NA,NA,NA,NA,NA,NA,NA,NA,365686.24727325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.107016364653078,2.05396210660439,264.51389426052,0.570303577597779
-467590000,22,0,0,0.301666068894412,0.231065871266712,0.467268059838876,0.526315789473684,88.9473684210526,62.3684210526316,0,88.9473684210526,0,25.1578947368421,76.8421052631579,12.0315789473684,5.88133421052632,0.0566330663859844,0,0,1,0,0,1,1,"CC",0.447730550613419,0.404748418291459,NA,23.2142857142857,23.2142857142857,NA,0.335728133465877,0.0500961618821572,0.244353494416857,0.276130397015347,0.478763128927083,0.0558740869164467,NA,NA,0.000752979640712533,NA,0.147521031095122,NA,0.362675647596641,NA,NA,NA,NA,NA,NA,NA,NA,131124.665023065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262586613979576,NA,NA,NA,NA,NA,NA,NA,217,0.172873448239456,1.83991050760878,281.161159031828,0.512361413156483
-467580000,26,0,0.469781849186784,0,0.530218150813216,0,3.33333333333333,96.6666666666667,73.3333333333333,0,96.6666666666667,0,20,81.3333333333333,14.7666666666667,9.91828366666667,0.245183050632477,0,0,0,0,0,0,1,"CC",0.14583525635735,0.85416474364265,NA,21.6666666666667,21.6666666666667,0.815630744838769,NA,0.000334103811185657,NA,0.882675368215818,0.000204904040375362,0.214482069015503,NA,NA,0.117119727743806,NA,NA,NA,0.136861043713288,NA,NA,NA,NA,NA,NA,NA,NA,15658.5110215079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.0730195909957675,1.90864053193261,256.58687097886,0.575298302313861
-467570000,30,0,0,0.286353470354612,0.478059018962653,0.235587510682735,6.66666666666667,93.3333333333333,34.1666666666667,0,93.3333333333333,0,30.8333333333333,94.8333333333333,17.9333333333333,13.1962735,0.116733882576227,0,0,1,0,0,0,1,"CC",0.25354384994955,0.74645615005045,NA,28.5714285714286,28.5714285714286,NA,0.0273609793471007,0.719095170703349,0.21488853729443,0.540641940064696,0.244469522640874,0.106211386620998,NA,NA,NA,NA,NA,NA,0.222847243512979,NA,NA,NA,NA,NA,NA,NA,NA,63904.676822036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.059360592512946,1.86633325219154,263.999244907924,0.571017001356397
-467560000,23,0,0,0,0.0529393944620242,0.947060605537976,0,100,82,4.33333333333333,95.6666666666667,0,30,17,5.43333333333333,4.48035666666667,0.0287633845582604,1,0,1,0,0,1,1,"CC",0.626365791008808,NA,0.373634208991192,30,30,NA,NA,NA,0.030725785525682,0.0905083335174307,0.878765880956887,0.028490349650383,0.384786495443957,NA,NA,NA,NA,NA,0.641867300220705,NA,NA,NA,NA,NA,NA,NA,NA,24962.4015790592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.097582953194013,3.99982803142988,328.372389573317,0.607416086471998
-467550000,23,0,0.448753187458381,0,0.551246812541619,0,0.666666666666667,99.3333333333333,60.6666666666667,0,99.3333333333333,0,28.3333333333333,93,16.4333333333333,10.719837,0.269142001867294,0,0,1,0,0,1,1,"CC",0.325388413282526,0.403007765066358,NA,20.7142857142857,20.7142857142857,0.0769290328870622,0.121122305833896,0.2049564263454,0.187453675220515,0.592206491342439,NA,0.191009655594826,0.268637991317389,NA,0.220339833437046,NA,0.271603821651116,NA,0.341814831758485,NA,NA,NA,NA,NA,NA,NA,NA,27657.2056389092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.124491932531518,3.87128214105483,264.264510616179,0.651121789409268
-467540000,23,0,0.319011926500377,0.0585804876356266,0.412516361766109,0.209891224097888,5.77777777777778,83.1111111111111,63.3333333333333,0,80.8888888888889,2.22222222222222,27.2222222222222,53.3333333333333,11.4666666666667,8.769328,0.254061505198479,0,0,1,0,0,1,1,"CC",0.792674257733699,0.152109659824853,NA,25.4545454545455,25.4545454545455,NA,0.0567593891657871,0.0953502706590662,0.164134707580229,0.458253871321648,0.169688098410995,0.183528326451778,0.048257929484674,NA,0.207923322687128,NA,0.0552160824414476,NA,0.684668795256589,NA,NA,NA,NA,NA,NA,NA,NA,101496.388618547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.0698829574771879,3.90118034444586,271.096239056504,0.604012840149695
-467530000,23,0,0.152487268953445,0.0480034171203129,0.220951466880337,0.578557847045905,3.33333333333333,96.6666666666667,75,0,96.6666666666667,0,33.3333333333333,42.6666666666667,10.1666666666667,7.76903666666667,0.0515857953578234,0,0,0,0,0,1,1,"CC",0.805814245128005,0.194185754871995,NA,26.4285714285714,26.4285714285714,NA,0.0053350199775841,NA,0.326177594153638,0.263627701939197,0.200087289211408,0.10856256633997,NA,NA,0.210107414695757,NA,NA,NA,0.319026523620176,NA,NA,NA,NA,NA,NA,NA,NA,33978.473316052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.145681417890285,0.997251523168463,251.411229183799,0.484073126786634
-467520000,23,0,0,0.0736628851702873,0.035951651146384,0.890385463683329,10,90,70,0,90,0,31.25,20.5,6.325,4.13873,0.0321469344198704,0,0,1,0,0,1,1,"CC",0.595992522896933,0.00718960109487438,0.396817876008193,30.625,30.625,NA,0.00459548186519933,0.00259411922967505,0.356805918045058,0.195765695623527,0.447428386331415,0.0618945583701134,NA,NA,NA,NA,NA,NA,0.534383509685375,0.400002537384182,NA,NA,NA,NA,NA,NA,NA,265232.151642095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.11063986420128,2.01421321346267,269.692275588577,0.574671029641822
-467510000,22,0,0,0.13896139796032,0.129827241036817,0.731211361002863,3.42857142857143,82.2857142857143,70.2857142857143,0,82.2857142857143,0,25,55.4285714285714,10.5142857142857,5.27782,0.0441420376300812,0,0,1,0,0,1,1,"CC",0.510688077455679,0.209529651548995,0.00610061315669985,26,26,0.0709981633746184,0.110811040557318,0.0277204476170583,0.337776664180285,0.295181203336224,0.351879040069412,0.0695824325084686,0.28013242823723,NA,0.0151630924140793,NA,0.273681657838626,NA,0.437546784850105,0.0112004905055596,NA,NA,NA,NA,NA,NA,NA,217191.193903016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.127222819742942,1.39422032241969,273.327434379514,0.517551229155364
-467500000,23,0,0,0.613126365148807,0.0169410227792704,0.369932612071923,6.28571428571429,79.4285714285714,58.1428571428571,0,79.4285714285714,0,22.1428571428571,61.1428571428571,11.6857142857143,6.02709014285714,0.0592812821269035,0,0,1,0,0,1,1,"CC",0.582942764274292,0.36069649407703,NA,23.5,23.5,0.131963182606999,0.145600904338531,0.0831324071314994,0.226475695468842,0.334047236389357,0.439477068141801,0.0740761794149876,0.0682704077496151,NA,NA,NA,0.0563607416486777,NA,0.559000308225466,NA,NA,NA,NA,NA,NA,NA,NA,144269.340744169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0.147810969410316,1.41844882656094,283.859737092001,0.528144598007202
-467490000,23,0,0.18981881097432,0.06806595146594,0.74211523755974,0,0,100,85.8333333333333,0,100,0,26.6666666666667,64.8333333333333,12.7,7.35652816666667,0.251473218202591,0,0,0,0,0,1,1,"CC",0.586014818059281,0.413985181940719,NA,26.6666666666667,26.6666666666667,NA,0.413985181940719,NA,0.115786982987167,0.716063219987182,0.0253071184320249,0.188666664063931,0.42062470314605,NA,0.142842678593626,NA,NA,NA,0.407251766371092,NA,NA,NA,NA,NA,NA,NA,NA,53547.4187555877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,0.203451966298586,3.58289664680675,304.837866831634,0.662253469733869
-467480000,23,0,0.147620034302363,0.0464407077239256,0.33738498170006,0.468554276273652,0.909090909090909,99.0909090909091,61.2727272727273,0,99.0909090909091,0,25.4545454545455,91.3636363636364,16.6090909090909,12.4143037272727,0.111674543470144,0,0,1,0,0,1,1,"CC",0.224818033527796,0.402319296962774,0.356746468694248,19.75,19.75,NA,0.182416971955068,0.219902325007706,0.28147563851953,0.592527026472019,0.124548622681931,0.141730695962906,0.330951542738658,NA,0.00144871232652058,NA,NA,NA,0.152235617663167,0.0591776187556543,NA,0.0161162008151815,NA,NA,NA,NA,NA,314735.963657429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,0.12552089414517,2.31405957433691,301.212501179088,0.562206591564146
-467470000,23,0,0.00412581697105235,0.387065890216765,0.408365236475117,0.200443056337065,9.44444444444444,90.5555555555556,47.6666666666667,0,90.5555555555556,0,23.8888888888889,54.2222222222222,10.9888888888889,5.23781322222222,0.171148434281349,0,0,1,0,0,1,1,"CC",0.431077172858112,0.164493814603113,0.321656385752234,24,24,NA,NA,0.164493814603113,0.279301545395631,0.40230725265438,0.106285968606412,0.183722749352455,0.334258392783071,NA,0.212105233343577,NA,NA,NA,0.434480127778343,NA,0.0827726267865411,NA,NA,NA,NA,NA,NA,95082.1647459175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.194316493295063,2.07333618402481,312.592103762047,0.595124376154392
-467460000,23,0,0.0317049527523632,0.0664809228611208,0.0672846333405716,0.834529491045945,0,100,71.5,6,94,0,30.5,43.9,9.5,7.091986,0.0144133064895868,0,0,1,0,0,1,1,"CC",0.51641505970979,0.142103003973398,0.341481936316812,30.625,30.625,NA,NA,0.118321676621006,0.133630234621929,0.208128175879099,0.632678418368679,0.0256246291100979,0.259713908243508,NA,0.0255631711302933,NA,NA,NA,0.449271006103133,0.225606644286754,NA,NA,NA,NA,NA,NA,NA,527425.378791872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.166667192364791,2.84517767403041,340.562040733765,0.603750063678809
-467450000,23,0,0,0.260321579074844,0.135178794378315,0.604499626546841,1.36363636363636,98.6363636363636,55.9090909090909,10.9090909090909,87.7272727272727,0,27.0909090909091,75.5454545454545,12.5727272727273,10.3832391818182,0.0489226840436459,0,0,1,0,0,1,1,"CC",0.372321667770216,0.330327311263248,0.297025719803869,24.9090909090909,24.9090909090909,NA,0.0443355332303816,0.0884271173161324,0.13198035755051,0.359210338757261,0.50880930369223,0.070463951677084,0.0168873496784635,NA,NA,NA,0.000325301162668119,NA,0.361350969329688,0.277847175419273,NA,NA,NA,NA,NA,NA,NA,721206.434749349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091085495692488,NA,NA,NA,NA,NA,NA,NA,225,0.150180025423264,1.8086545037172,319.511784585674,0.532978285080782
-467440000,22,0,0,0.421227627167581,0.0814743921327222,0.497297980699697,0.0666666666666667,99.9333333333333,70.8,0,99.9333333333333,0,23.8666666666667,101.4,15.7466666666667,9.5478092,0.0593307930976152,0,0,1,0,0,1,1,"CC",0.145193680240795,0.792483102146446,NA,20.5909090909091,20.5909090909091,0.162067394064241,0.48173424913033,0.0978300375979969,0.206389097690722,0.489492838393317,0.304118063915962,0.103350311517715,0.226601584111331,NA,NA,NA,0.0623232176127593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413356.933906707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,0.0699461005472889,3.36420559565529,262.686884829873,0.580392557081946
-467430000,22,0,0.0137275687549435,0.37722697428293,0.105823229829751,0.503222227132376,6.66666666666667,93.3333333333333,55.4166666666667,0,93.3333333333333,0,23.4166666666667,91.3333333333333,15.8916666666667,10.2127584166667,0.0530083626508713,0,1,0,0,0,1,1,"CC",0.535028715744703,0.397748660413817,NA,17.5238095238095,17.5238095238095,0.0569459482569883,0.00890870925357737,0.146883847038191,0.333633355754884,0.44743022691983,0.140760241594855,0.0935646295547485,0.0624644693281563,NA,0.0781761757304308,0.0368321159559139,0.0303905078855659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366421.980449707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,0.0940529603862624,4.66791646281148,259.126116285137,0.628740677208293
-467420000,22,0,0,0.228678435317289,0.055066859553321,0.71625470512939,5.04166666666667,82.4583333333333,55.5833333333333,0,82.4583333333333,0,16.8333333333333,77.375,13.075,5.61572295833333,0.033482713624835,0,0,1,0,0,1,1,"CC",0.290577038271542,0.620672336812981,NA,17.7407407407407,17.7407407407407,0.105779521716318,0.300041071721702,0.0867491997192759,0.268739204059311,0.632663366885083,0.0968471318829521,0.130693696439266,0.0568776718217208,NA,0.00175029717265468,NA,0.0887506249154761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904339.44229225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,0.0456561184493078,3.0678817262381,251.843572432693,0.574430521119858
-467410000,21,0,0,0,0.0184640322764388,0.981535967723561,0,87.5,48.125,0,87.5,0,45,107.75,13.3375,16.281266375,-0.0127693172544241,0,0,1,0,0,1,1,"CC",0.304288554014201,0.330337627447526,0.068023841188573,42.5,42.5,0.0126251853452414,0.0722558236749756,0.225789919242112,0.000337664361417142,0.0852996915656493,0.914362644072934,0.00245735887438059,0.378524153253491,NA,NA,NA,0.297349977349699,NA,0.357260954422284,NA,NA,NA,NA,NA,NA,NA,NA,534711.638820183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.0876231634508067,3.44273629217808,336.559096289883,0.597418278004943
-467350000,23,0,0,0.0673532221183546,0.0535941188948371,0.879052658986808,0,100,77.2727272727273,0,100,0,44.0909090909091,99.8181818181818,14.4272727272727,13.6491773636364,0.00928384903818369,0,0,1,0,0,1,1,"CC",0.0429757109123297,0.734570143409503,0.213176934733958,38.4615384615385,38.4615384615385,0.160160130250873,0.494669018283447,0.0668015456648049,0.309509795388192,0.275852600884109,0.414637603727699,0.131439909338951,0.582692357597662,NA,NA,NA,0.00927721094420987,NA,0.217993281862231,NA,NA,NA,NA,NA,NA,NA,NA,827153.358797833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,0.106660960194172,2.52879382169517,333.160246412563,0.560547861741318
-467340000,24,0,0,0,0,1,0,100,63.8888888888889,0,100,0,55.5555555555556,83.8888888888889,14.2555555555556,19.9304205555556,0.010556377004832,0,0,1,0,0,1,1,"CC",0.326823456637031,0.671950886478177,NA,45.4166666666667,45.4166666666667,NA,0.30614470266314,0.291405412308808,NA,NA,1,0.0107035636901855,NA,NA,NA,NA,0.00122565688479155,NA,0.318644738546252,NA,NA,NA,NA,NA,NA,NA,NA,293540.227529286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.0859242874928414,3.8828377946538,315.191153285015,0.624792628977672
-467330000,24,0,0,0,0,1,0.357142857142857,92.5,56.4285714285714,0,92.5,0,43.3571428571429,77.5,13.9714285714286,15.0322908571429,0.00723166484385729,0,0,1,0,0,1,1,"CC",0.255554683950706,0.667292845320643,NA,45.3333333333333,45.3333333333333,NA,0.155212232961229,0.476517540405076,NA,NA,1,0.0058295433409512,0.0769349461101386,NA,NA,NA,0.0771524707286515,NA,0.233670051586155,NA,NA,NA,NA,NA,NA,NA,NA,992785.83806794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,0.0575547514478659,3.41667120877261,316.946218337456,0.598702416802845
-467310000,21,0,0,0.028559584999117,0.000145182307584687,0.971295232693298,0.181818181818182,81.6363636363636,70.7272727272727,0,81.6363636363636,0,31.3636363636364,68,10.8454545454545,15.3675710909091,0.00442692264914513,0,0,1,0,0,1,1,"CC",0.25170694737525,0.297087457344497,0.0385222295223578,30.7692307692308,30.7692307692308,0.0628552070495039,0.210925536001018,0.0233067142939752,0.527252329584392,0.0307854491826118,0.441962221232996,0.0249028243124485,0.636971375769454,NA,NA,NA,0.412683365757894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847089.60561593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.116450683866189,3.58215809057937,300.732956465464,0.621066306413166
-467300000,19,0,0,0.0116171463386548,0,0.988382853661345,13.15,61.85,59.35,0,61.85,0,17.5,67.875,9.8125,5.64418625,0.0105082234367728,0,1,1,0,0,1,1,"CC",NA,0.370578917965785,NA,15.3333333333333,15.3333333333333,NA,0.288118766330761,0.0268785919391849,0.224664110042368,NA,0.775335889957632,0.0432355552911758,0.679405599163039,NA,NA,NA,0.511500201608598,NA,0.0374518315968294,NA,NA,0.117920880425617,NA,NA,NA,NA,NA,499838.940387846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,0.190637129188093,3.04746463399702,284.80708247123,0.622886341199172
-467290000,25,0,0,0.364717427782318,0,0.635282572217682,0,100,100,0,100,0,28,15.8,4.24,3.775816,0.0292133446782827,0,0,1,0,0,0,1,"CC",0.31358250158254,NA,0.68641749841746,25,25,NA,NA,NA,0.307773909033964,NA,0.692226090966036,-0.00639702240005136,0.670413266700608,NA,NA,NA,NA,NA,0.283580859950362,NA,NA,NA,NA,NA,NA,NA,NA,25088.7360755298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,0.0779841541578727,2.43522064600672,306.081959315709,0.545040978917054
-467280000,23,0,0,0.0514975080403766,0.14766647147487,0.800836020484753,0,100,80,0,100,0,33.5714285714286,180.714285714286,16.9285714285714,12.538851,0.031138495542109,0,0,1,0,0,1,1,"CC",0.413467971946073,0.586532028053927,NA,31.875,31.875,0.10459168724722,0.352680519805324,0.129259821001384,0.315917463745621,0.187304097624529,0.496778438629849,0.102433811873198,0.410176083745784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169654.990261757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.154482923520845,2.04834777374829,303.122204462687,0.516448231879622
-467250000,23,0,0,0.0191544385321497,0.0525258957470514,0.928319665720799,4.89473684210526,89.8421052631579,66.6842105263158,0,89.8421052631579,0,35.2631578947368,91.8421052631579,14.8684210526316,14.1798484210526,0.0260193403810263,0,1,1,0,0,1,1,"CC",0.164455294856935,0.821586600660279,NA,33.8888888888889,33.8888888888889,0.4425375999103,0.371193892608103,0.00785510814187567,0.294641381745134,0.356499937413224,0.348858680841641,0.096684955060482,0.141883606482895,NA,NA,NA,0.0139581044827865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745328.33448163,NA,NA,NA,NA,NA,NA,NA,0.00983773158712861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,0.149119003506135,1.9228425877936,291.274457743797,0.544927963654297
-467220000,30,0,0,0.326965409559433,0.0243034889395774,0.64873110150099,0,71.4285714285714,64.8571428571429,0,71.4285714285714,0,32.8571428571429,63.1428571428571,8.3,11.0278872857143,0.067422017455101,0,0,1,0,0,0,1,"CC",0.207835981997888,0.320609659976509,NA,33.1818181818182,33.1818181818182,0.080319710588276,0.237870565087649,0.00241938430058341,0.550130097928853,0.00835640365595054,0.441513498415196,0.0595683362334967,0.614728924693303,NA,NA,NA,0.471554358025604,NA,0.162410586665686,NA,NA,NA,NA,NA,NA,NA,NA,339729.706485129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,0.133742500625215,1.21658569222578,290.02394925631,0.501171989292302
