"OPENING_ID","PlantAge","Reburn","High","Low","Medium","Unburned","DecVRICov","ConVRICov","PineVRICov","FirVRICov","SpruVRICov","DFirVRICov","CanopCloVRI","AgeVRI","HeightVRI","BA_VRI","Mn_dNBR","Spaced","Brushed","SitePrepped","Fertil","Prune","Planted","NumDenuda","HarvType","SurIM-75Con","SurIM-Con","SurM-50_50","SurM-75Con","SurY-Con","SurCrClos","SurBA","SurM-PineMix","Sur-High","Sur-Low","Sur-Medium","Sur-Unburned","sur_dNBR","Sur-AgeCl-1","SurM-Con","SurNA-NF","SurM-Pine","Sur-AgeCl-2","SurM-75Pine","Sur-AgeCl-4","Sur-AgeCl-3","Sur-AgeCl-5","SurIM-50_50","SurY-50_50","SurY-75Con","SurIM-Dec","SurM-Dec","TotArea","1922","1930","1941","1985","2009","2013","2014","2016","Md_DOB","DEM_Slop","DEM_Asp","DEM_tpi","DEM_hli"
1165354,11,0,0.0110140591661958,0,0.980365511362146,0.00862042947165851,1.25,98.75,57.5,5,93.75,0,23.75,38.75,9.975,8.23890975,0.524138808250427,0,0,0,0,0,1,1,"CC",NA,0.407102552933234,NA,NA,0.132415825808902,15,15,NA,0.173625324693037,0.0592566463669736,0.60293304908117,0.16418497985882,0.589802801609039,0.493807886085998,NA,0.460481621257864,NA,0.13009241533474,NA,0.268576152487352,NA,NA,NA,NA,NA,NA,NA,22224.361423023,NA,NA,NA,NA,NA,NA,NA,NA,220,0.181001464128494,3.04128383636475,254.585095214844,0.683932497501373
1165890,11,0,0,0.00963443550845785,0.990365564491542,0,0.714285714285714,85,55.1428571428571,5,80,0,26.5714285714286,34.2857142857143,8.05714285714286,9.99292857142857,0.638140976428986,0,0,0,0,0,1,1,"CC",NA,0.2814089353924,NA,NA,0.281099865699655,22.25,22.25,0.0601036887728694,0.0931777308843523,0.0463117590480747,0.716537274947491,0.143973235120082,0.608914345502853,0.473613318100922,0.0601036887728694,0.377387510135076,NA,0.150761758663573,NA,0.208783160795528,NA,0.063586349400657,NA,NA,NA,NA,NA,134500.86766832,NA,NA,NA,NA,NA,NA,NA,NA,220,0.239880888884266,3.01174686749776,265.602303873698,0.703198876778285
1169423,11,0,0.047191238421014,0.00278561775347785,0.950023143825508,0,0,80,53,1,79,0,13.2,30,7.14,3.342202,0.558486938476562,0,0,0,0,0,1,1,"CC",NA,0.356459472013959,NA,NA,0.475930228081241,22.4615384615385,22.4615384615385,0.0689865675401829,0.0980318058543416,0.133118077869896,0.700064860684002,0.0687852555917604,0.513829946517944,0.0482279768182569,0.0689865675401829,0.0986237323646173,NA,0.354915047535058,NA,0.182002344576283,NA,NA,NA,NA,NA,NA,NA,108659.409738437,NA,NA,NA,NA,NA,NA,NA,NA,220,0.154474732943249,2.1125049508246,223.10871420616,0.52595253424211
1169424,11,0,0,0.0859707431071991,0.910450579448491,0.00357867744431017,0,100,42.3333333333333,8.33333333333333,91.6666666666667,0,33.3333333333333,46.6666666666667,11.3333333333333,12.2464496666667,0.476375997066498,0,0,0,0,0,1,1,"CC",NA,0.696200883015751,NA,NA,0.0171540408834641,18.75,18.75,0.00229339887919643,NA,0.147429973518065,0.385146300651128,0.467423725830808,0.274117469787598,0.33158613530262,0.00229339887919643,0.284351677221589,NA,NA,NA,NA,0.645621905993884,NA,NA,NA,NA,NA,NA,90123.5771474708,NA,NA,NA,NA,NA,NA,NA,NA,220,0.132601773861668,2.86762669039708,272.123341279871,0.640292365177005
1169425,11,0,0.121080482078349,0,0.878919517921651,0,0.714285714285714,99.2857142857143,68.8571428571429,5,94.2857142857143,0,31.7142857142857,38.7142857142857,10.1857142857143,12.3851642857143,0.659558415412903,0,0,0,0,0,1,1,"CC",NA,0.428798301136974,NA,NA,0.272785237252446,27.75,27.75,0.0781566027836166,0.0132883445594753,0.0754039609837892,0.65416148490005,0.257146209556685,0.590482831001282,0.421714337479735,0.0781566027836166,0.220259858826964,NA,0.0975401460015758,NA,0.294910173225188,NA,0.150184922796112,NA,NA,NA,NA,NA,86890.4703340894,NA,NA,NA,NA,NA,NA,NA,NA,220,0.236768826014466,2.81643318076326,262.071417914497,0.663640017762329
1169426,11,0,0,0.0669655893767531,0.933034410623247,0,0,83.3333333333333,54.1666666666667,0,83.3333333333333,0,8.5,57.1666666666667,7.65,1.67409333333333,0.506761342287064,0,0,0,0,0,1,1,"CC",NA,0.000134235522671556,NA,NA,0.510345136302695,11.8571428571429,11.8571428571429,0.0679903558223523,0.00015968979431736,0.114402201651153,0.88543810855453,NA,0.526176571846008,0.172200254077529,0.158389263640489,0.320154291688296,0.00118435023841016,0.561879995817548,0.0564259407331035,NA,NA,NA,NA,NA,0.0109770728458484,NA,NA,146594.983760387,NA,NA,NA,NA,NA,NA,NA,NA,220,0.186364659903253,2.96753476523772,213.420957983994,0.678138632236457
1169427,11,0,0,0,1,0,4.8,95.2,48.6,0.2,95,0,19,56.8,9.46,1.47625,0.551305919885635,0,0,0,0,0,1,1,"CC",NA,0.0458432569314075,NA,NA,0.865347001554603,25.5555555555556,25.5555555555556,0.0249166510347261,0.0218622171015672,NA,0.978137782898433,NA,0.566664397716522,NA,0.0672269698315209,NA,NA,0.961694381594915,NA,NA,NA,NA,NA,NA,0.0215827716824688,NA,NA,132179.117766442,NA,NA,NA,NA,NA,NA,NA,NA,220,0.0805693407900223,3.0345173942512,221.287210960911,0.604157079776672
1169428,11,0,0.00828309240062109,0,0.991716907599379,0,0,100,51.3333333333333,1.66666666666667,98.3333333333333,0,16.8333333333333,71.1666666666667,10.5,4.24461333333333,0.56473296880722,0,0,0,0,0,1,1,"CC",NA,NA,NA,NA,0.719567377603438,16.375,16.375,0.280432622396563,0.132135672653637,NA,0.867864327346363,NA,0.589323401451111,NA,0.280432622396563,NA,NA,0.795679511274642,NA,NA,NA,NA,NA,NA,NA,NA,NA,113255.894724152,NA,NA,NA,NA,NA,NA,NA,NA,220,0.0789091516584158,3.1323534412384,223.359685058594,0.622374851226807
1169429,11,0,0.0963960997053617,0,0.903603900294638,0,0,100,46.5714285714286,2.14285714285714,97.8571428571429,0,18.5714285714286,68,12.3857142857143,5.11136285714286,0.569997102022171,0,0,0,0,0,1,1,"CC",NA,0.28542034883687,NA,NA,0.39181797149889,21.6,21.6,0.32276167966424,0.317335233354756,NA,0.68223535699985,0.000429409645394128,0.632281899452209,NA,0.32276167966424,NA,NA,0.383971398372467,NA,0.0267080476614548,NA,NA,NA,NA,NA,NA,NA,122831.206972482,NA,NA,NA,NA,NA,NA,NA,NA,220,0.148662989739986,2.64354308124851,226.252261442297,0.618730358560296
1169694,9,0,0.00957075153554799,0.0637982736704045,0.871130195394033,0.0555007794000144,6.66666666666667,85,35.8333333333333,3.75,81.25,0,23,94.9166666666667,16,15.4498394166667,0.650962263345718,0,0,0,0,0,1,7,"CC",NA,0.169532692204604,NA,0.258736950308235,0.0630288899511633,21.4761904761905,21.4761904761905,0.368529571703856,0.00916460104410719,0.052494077277857,0.881234228153941,0.0571070935240944,0.777465581893921,0.07355341394407,0.468461852514512,0.0402396150214858,0.166935672667366,0.0606923621200515,NA,0.0829698384775081,NA,NA,NA,NA,NA,NA,NA,556133.296250472,NA,NA,NA,NA,NA,NA,NA,NA,226,0.152498555740773,2.82328740488791,204.917644414315,0.606872039271404
1169698,9,0,0,0.195090210622899,0.804909789377101,0,0.833333333333333,99.1666666666667,65,1.66666666666667,97.5,0,15,53.3333333333333,9.31666666666667,9.144427,0.711701333522797,0,0,0,0,0,1,2,"CC",NA,NA,NA,NA,0.693606869100506,16.3333333333333,16.3333333333333,0.0162971333356075,NA,0.24803204457871,0.738127128184999,0.0138408272362909,0.748961120843887,0.425088276098702,0.306393130899494,NA,0.0390846557366642,0.26177042820187,NA,NA,NA,NA,NA,NA,NA,NA,NA,257172.915418849,0.0677141720393049,NA,NA,NA,NA,NA,NA,NA,226,0.108461547486057,2.87846717852632,224.996842579175,0.623890659287839
1169699,9,0,0,0.272664490750023,0.0353371730104057,0.691998336239572,0.454545454545455,99.5454545454545,64.9090909090909,0,99.5454545454545,0,13.4545454545455,41.5454545454545,5.6,3.65424281818182,0.306452333927155,0,0,0,0,0,1,2,"CC",NA,NA,NA,NA,0.806633393257267,12.2307692307692,12.2307692307692,0.134335037509513,NA,0.417831901484357,0.110294408004574,0.471873690511069,0.37751629948616,0.601904870324291,0.190695523562721,0.00267108318001166,NA,0.115436868245999,NA,NA,NA,NA,NA,NA,NA,NA,NA,301041.844510239,1,NA,NA,NA,NA,NA,NA,NA,229,0.0957741371614845,3.70439055891179,219.455676269531,0.632055667443062
1174591,11,0,0,0.500723721459817,0.234799691215676,0.264476587324507,19.2857142857143,80.7142857142857,45.7142857142857,0,72.8571428571429,7.85714285714286,21.2857142857143,65.1428571428571,13.2142857142857,16.5107142857143,0.435776174068451,0,0,1,0,0,1,1,"CC",NA,0.0677403103022071,0.0986805712643772,0.132684795219192,0.3569251097757,21.6428571428571,21.6428571428571,0.101257552683266,NA,0.244360661911615,0.432389422146491,0.323249915941894,0.476248309016228,0.287919056364853,0.304244908634725,NA,NA,NA,NA,NA,NA,0.0188437012493454,NA,NA,0.0397243048037985,NA,NA,40026.0996828489,NA,NA,NA,NA,NA,NA,NA,NA,229,0.109149783684148,2.5260154803594,190.741520182292,0.586345181200239
1178034,9,0,0.0053489236819869,0.142575627167812,0.852075449150201,0,1.25,98.75,53.775,2.5,96.25,0,17,45,7.65,8.68299475,0.555775105953217,0,0,0,0,0,1,3,"CC",NA,0.0595623006202658,NA,NA,0.286255308659847,20.7272727272727,20.7272727272727,0.640241606316496,0.158364417989065,0.0967606974571176,0.726744516676246,0.0181303678775715,0.709585189819336,0.106921981449757,0.640241606316496,0.0139407844033917,NA,0.112752657988722,NA,NA,NA,NA,NA,NA,NA,NA,NA,121772.142200196,NA,NA,NA,NA,NA,NA,NA,NA,226,0.138281366505005,3.93405177471814,208.02243109809,0.664936016665565
1178035,9,0,0,0.363516943608848,0.513813761074097,0.122669295317056,5,95,45,16,79,0,23.2,68.8,15.36,16.4562658,0.480983793735504,0,0,0,0,0,1,1,"CC",NA,0.987124539499496,NA,NA,0.012875460500504,30.75,30.75,NA,0.00506031223374878,0.123977386266449,0.744447823371011,0.126514478128791,0.52812784910202,0.337860497451553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66282.2830155733,NA,NA,NA,NA,NA,NA,NA,NA,223,0.162046541955757,3.2990149724019,237.885700968953,0.671761085460712
1178036,9,0,0,0.461885820902091,0.294042408578363,0.244071770519545,2,78,43,4,74,0,18.2,79.4,14.7,17.9174642,0.412683099508286,0,0,0,0,0,1,3,"CC",NA,0.335731764765035,NA,NA,0.165133405100252,24.2,24.2,0.291259631692029,NA,0.425597880411808,0.462365486034011,0.112036633554181,0.473301619291306,0.327874618814083,0.298620757145798,0.200514072988916,0.00736112545376902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78005.6884621046,NA,NA,NA,NA,NA,NA,NA,NA,223,0.109471628376666,1.67023464125745,231.193061379825,0.555650210029939
1178037,9,0,0,0.415907400348809,0,0.584092599651191,0,75,62.5,5,70,0,20.5,11.5,2.55,0.9606425,0.256584614515305,0,0,0,0,0,1,1,"CC",NA,0.281183248947584,NA,NA,0.356079064068346,16.9,16.9,0.0456190607155623,NA,0.13802900797178,0.06409333038789,0.79787766164033,0.243476092815399,0.466809106594499,0.0963989633569084,0.266338723627162,0.0507799026413461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73607.9976266208,NA,NA,NA,NA,NA,NA,NA,NA,225,0.193624854372705,3.09178241368602,223.426137408088,0.603257904333227
1178038,9,0,0,0.465118119047586,0.0910824941947196,0.443799386757694,0.555555555555556,88.3333333333333,57.2222222222222,0,88.3333333333333,0,30.3333333333333,58.1111111111111,9.9,14.8929881111111,0.483537465333939,0,0,0,0,0,1,3,"CC",NA,0.28646222921396,NA,NA,0.191404469151602,26.8181818181818,26.8181818181818,0.433580484980204,4.24856275330403e-05,0.134339437302715,0.487028816730896,0.378589260338855,0.592230141162872,0.184021136805525,0.457817776478523,0.064315525155915,0.0242372914983191,0.140468065669109,NA,NA,NA,NA,NA,NA,NA,NA,NA,146504.907395478,NA,NA,NA,NA,NA,NA,NA,NA,225,0.105714493747341,3.00775440966274,224.53165426372,0.581212008624901
1178039,9,0,0,0.52497276402994,0.0337789134667931,0.441248322503267,0,85.7142857142857,59.2857142857143,0,85,0.714285714285714,12.5714285714286,46.8571428571429,6.47142857142857,5.05208542857143,0.446185633540154,0,0,0,0,0,1,1,"CC",NA,0.114729699517464,NA,NA,0.410955334955278,14.8125,14.8125,0.149521581610127,NA,0.577773121097906,0.110715720853213,0.311511158048881,0.476740837097168,0.482097671475309,0.202231129286412,0.272083836240846,NA,0.142974029048929,NA,NA,NA,NA,NA,NA,NA,NA,NA,431457.525215722,1,NA,NA,NA,NA,NA,NA,NA,229,0.130023055251028,4.00682676153471,226.694188181559,0.609949195384979
1209731,8,0,0,0.163463623880207,0.830810225308219,0.00572615081157403,1,99,54,0,98,1,19.6,64.6,9.88,11.9155558,0.678794503211975,0,1,0,0,0,1,2,"CC",NA,0.029621182212007,NA,NA,0.829848749845325,22.4,22.4,0.136073227039547,NA,0.43483226813098,0.47794861284197,0.08721911902705,0.59262216091156,0.701483310831064,0.136073227039547,0.00445684090312058,NA,NA,NA,0.0344747827452397,NA,NA,NA,NA,NA,NA,NA,314738.894999965,NA,NA,NA,NA,NA,NA,NA,NA,229,0.177009138380898,3.09979719837478,204.596718418024,0.533656159051755
1209753,8,0,0.0125190826345658,0.28690435788662,0.372485499503864,0.328091059974951,5.625,94.375,63.75,0,87.5,6.875,23.625,42.625,10.175,12.539452875,0.46838390827179,0,0,0,0,0,1,5,"CC",NA,0.298954273792064,0.0375468659875724,0.000348420369772139,0.312314768882489,23.1538461538462,23.1538461538462,0.230788540234693,0.00111761071319959,0.149902112380274,0.460049234285118,0.388931042621408,0.527008295059204,0.339125166265554,0.334745518283835,NA,NA,0.0284274063506439,NA,NA,NA,0.304138462034324,NA,NA,0.016090152684268,NA,NA,386660.681249921,NA,NA,NA,NA,NA,NA,NA,NA,229,0.114151074511969,1.84262361974045,202.215863990339,0.54704286488064
1210470,13,0,0,0.411520834562855,0.574231377612688,0.014247787824457,4.5,95.5,62,0,95.5,0,19.4,49.9,11.75,6.383571,0.554620683193207,0,0,0,0,0,0,1,"CC",NA,0.827958608970835,0.0180907679640438,NA,0.0396852493497444,24.9130434782609,24.9130434782609,0.132356141679421,0.00148533779644697,0.268334653865563,0.696638847149227,0.0335411611887632,0.569942384958267,NA,0.114265373715377,NA,NA,NA,NA,NA,0.0200099457020609,0.00157725613452134,NA,NA,NA,NA,NA,95133.7128874995,NA,NA,NA,NA,NA,NA,NA,NA,229,0.06930489339075,3.53476775648459,191.497821735886,0.599809579410643
1226870,10,0,0,0.304681335844824,0.539618273326097,0.155700390829079,0,95.2380952380952,43.0952380952381,8.80952380952381,85.4761904761905,0.952380952380952,30.2857142857143,77.7142857142857,15.7857142857143,15.9050551428571,0.61703097820282,0,0,0,0,0,1,1,"CC",NA,0.564395662178494,NA,NA,0.00155864878646836,34.0416666666667,34.0416666666667,0.26368442616256,0.006969664235332,0.227721803898835,0.462822920810789,0.302485611055044,0.693904876708984,0.257677984634771,0.309350509024055,0.124695180010982,NA,0.145664440403063,0.0456660828614951,NA,NA,0.0157817851256636,NA,NA,NA,NA,NA,665774.248149245,NA,NA,NA,NA,NA,NA,NA,NA,227,0.161303626334132,3.1597570403426,246.510935051977,0.612098998695531
1226975,11,0,0.256876873363475,0.035693348313985,0.703214577778632,0.0042152005439075,1.25,86.25,47.75,0,86.25,0,23.875,77.375,13,9.1812585,0.541839778423309,0,0,0,0,0,1,1,"CC",NA,0.513455459086792,NA,NA,0.0397368354189584,24.6923076923077,24.6923076923077,0.0278479837650296,0.0389290079656443,0.24438195451844,0.385916036077813,0.330773001438102,0.417187362909317,0.223201701953517,0.243761204288945,0.203046501205305,NA,NA,0.215913220523915,0.49344864133934,NA,NA,NA,NA,NA,NA,NA,476520.896997264,NA,NA,NA,NA,NA,NA,NA,NA,221,0.146961413432152,2.32082860956289,234.777338327217,0.552114749112517
1226976,11,0,0.319355117297426,0,0.679065027037585,0.00157985566498931,0.357142857142857,78.2142857142857,33.8571428571429,7.14285714285714,71.0714285714286,0,29.3571428571429,64.6428571428571,12.5285714285714,12.0981008571429,0.642218887805939,0,0,0,0,0,1,1,"CC",NA,0.448457304143707,NA,NA,0.0635987709831924,30.5882352941176,30.5882352941176,0.172896074096074,0.0971184601281243,0.0429275055851677,0.5494258581,0.310528176186708,0.50789213180542,0.364679736144539,0.172996989150652,0.314946935722448,NA,NA,0.00010091505457803,0.446553669023368,NA,NA,NA,NA,NA,NA,NA,511116.414471276,NA,NA,NA,NA,NA,NA,NA,NA,224,0.151737890927196,2.08993999454994,256.993727274826,0.536204690795437
1228030,8,0,0,0.127847972015727,0.834817630760539,0.0373343972237335,3.33333333333333,96.6666666666667,54.1666666666667,0,96.6666666666667,0,20,74.8333333333333,11.6166666666667,6.8130085,0.616235613822937,0,1,0,0,0,1,2,"CC",NA,NA,0.0813225530394079,NA,0.431945385830777,23.3333333333333,23.3333333333333,0.272504296732249,NA,0.0518016017985965,0.800640810178865,0.147557588022538,0.605339258909225,0.151148730571619,0.486732061129815,NA,0.203530067012102,0.434391104393395,6.32406742666591e-05,NA,NA,NA,NA,NA,NA,NA,NA,94276.6845839001,1,NA,NA,NA,NA,NA,NA,NA,229,0.0711653356396017,2.87418079660052,200.375246465774,0.580571521180017
1228102,8,0,0,0.44075148555655,0.541572215004705,0.0176762994387444,3.88888888888889,96.1111111111111,52.7777777777778,0.555555555555556,95.5555555555556,0,19.8888888888889,93,14.9444444444444,14.9573521111111,0.500963181257248,0,0,0,0,0,1,1,"CC",NA,NA,NA,NA,0.0739139018640756,15.5294117647059,15.5294117647059,0.525516570482012,NA,0.235955707682512,0.764044292317488,NA,0.563293695449829,0.287781777862524,0.840711841167592,0.0853742569683326,0.00553820219467313,0.0056905074138597,0.153195390425326,NA,NA,NA,NA,NA,NA,NA,NA,328310.279036318,0.998278447370625,NA,NA,NA,NA,NA,NA,NA,226,0.130247525968439,3.13826617226005,209.650951426516,0.63906393304307
1228103,8,0,0.0108300599881569,0.161794238030543,0.8273757019813,0,3.75,87.9166666666667,54.1666666666667,2.08333333333333,85.4166666666667,0.416666666666667,25.1666666666667,78.75,13.925,15.6588135,0.631905674934387,0,0,0,0,0,1,3,"CC",NA,0.0551455290717341,NA,NA,0.45108539115803,22.6875,22.6875,0.0904203146763765,NA,0.239169251500261,0.706956441326021,0.0538743071737179,0.5986687541008,0.306308371527567,0.432863130745098,0.0609059490251376,0.0681372003606382,0.130873392891728,0.204943545641136,0.0655116992143162,NA,NA,NA,NA,NA,NA,NA,694475.15643966,NA,NA,NA,NA,NA,NA,NA,NA,226,0.146327989990371,2.91728162449359,216.999561778632,0.635636389872389
1228230,10,0,0.00725176825602709,0.404481111612065,0.544982173132184,0.0432849469997238,0,91.304347826087,33.4782608695652,19.5652173913043,71.7391304347826,0,15.9565217391304,79,14.7739130434783,8.519227,0.669057369232178,0,0,0,0,0,1,1,"CC",NA,0.563175599456787,NA,NA,0.193742154361526,16.8076923076923,16.8076923076923,0.00578392244082213,0.0235717678802721,0.272172354428676,0.473672756726938,0.230583120964114,0.671411454677582,0.462583865264137,0.148216698256079,0.0948655479256081,NA,0.0765163424867596,0.0558938089388836,NA,NA,NA,NA,NA,NA,NA,NA,792092.436083633,NA,NA,NA,NA,NA,NA,NA,NA,227,0.151896636282005,2.84011584811563,260.885371005373,0.61963578657462
1228231,10,0,0,0.523442706007935,0.0424275055257083,0.434129788466357,3.75,46.25,38.75,1.25,45,0,26.25,28.25,7.875,11.975145,0.343402996659279,0,0,0,0,0,1,1,"CC",NA,0.443992464182184,NA,NA,NA,32.5,32.5,NA,NA,0.283248276454549,0.0461563170478014,0.67059540649765,0.290260493755341,0.60567520515516,NA,0.556007535817815,NA,NA,NA,NA,0.311928042296964,NA,NA,NA,NA,NA,NA,38299.6584419545,NA,NA,NA,NA,NA,NA,NA,NA,227,0.0519766864876839,3.19238467940262,240.427469889323,0.581947360719953
1228250,11,0,0,0.393036145222981,0.35785881429248,0.249105040484539,0,90,33.5,18,72,0,27.6,66.1,14.54,12.2921492,0.524465084075928,0,0,0,0,0,1,1,"CC",NA,0.602918238928134,NA,NA,0.255151037984054,25.1875,25.1875,0.0426744914938854,NA,0.264632770752751,0.286568900837066,0.448798328410184,0.47034078836441,0.516481606490661,0.0426744914938854,0.0992562315939261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557836.702479581,NA,NA,NA,NA,NA,NA,NA,NA,227,0.20121249178797,3.78601266679764,253.217478613281,0.680679209327698
1229030,8,0,0,0.531573603587317,0.230843979208398,0.237582417204285,5,95,53.3333333333333,0,95,0,9.33333333333333,98.3333333333333,14.0333333333333,5.33289666666667,0.425516813993454,0,0,0,0,0,1,2,"CC",NA,NA,NA,NA,0.132920518361931,22.3636363636364,22.3636363636364,0.0803156130759409,NA,0.378035871764117,0.538025180679739,0.0839389475561441,0.492785692214966,0.172099922438597,0.867079481638069,NA,0.0517919972169347,0.217725894291867,0.384529723966779,NA,NA,NA,NA,NA,NA,NA,NA,322542.038784899,0.212630377967898,NA,NA,NA,NA,NA,NA,NA,226,0.132343968655653,3.1987718492642,205.676911511675,0.607800841999321
1229031,8,0,0,0.264436610824249,0.671343945388788,0.0642194437869629,34,66,32,0,66,0,24.9,83.8,15.66,19.9783471,0.570765316486359,0,1,0,0,0,1,4,"CC",NA,NA,0.340468941271802,0.0829774198138974,0.510946141222961,21.875,21.875,0.305250127278471,NA,0.1705218686957,0.723356809268536,0.106121322035764,0.591657757759094,0.0881531008967355,0.0656074976913398,NA,NA,0.244956737920847,NA,NA,NA,NA,NA,NA,NA,NA,NA,474596.053884099,0.141164962970986,NA,NA,NA,NA,NA,NA,NA,229,0.190502533588791,3.13164484747712,191.898411838854,0.660764039013471
1234192,10,0,0,0.665817384831328,0.220311175256953,0.113871439911718,3.07692307692308,81.5384615384615,51.2307692307692,4.30769230769231,73.3846153846154,3.84615384615385,12.2307692307692,71.1538461538462,10.4153846153846,7.60241538461538,0.552061975002289,0,0,0,0,0,1,1,"CC",NA,NA,NA,NA,0.564516816416572,12.3076923076923,12.3076923076923,0.145927565410963,NA,0.595593295884839,0.290016247950464,0.114390456164697,0.519669502973557,0.559307727976782,0.365908620561561,0.0695745630218671,0.0929658069725255,NA,0.0554259034120707,NA,NA,NA,NA,NA,NA,NA,NA,1310787.17411241,0.132803145048431,NA,NA,NA,NA,NA,NA,NA,229,0.122960179334568,2.20531681541591,247.75396489573,0.555040749977087
1234193,9,0,0,0.295000154047217,0.640424941282528,0.0645749046702547,1,99,61.4,8.6,87.9,2.5,18.5,56.7,8.86,7.531392,0.593479990959167,0,0,0,0,0,1,1,"CC",NA,0.0906234499858749,NA,NA,0.729413884766137,17.3846153846154,17.3846153846154,0.0725290053165896,0.00454225155182853,0.394779826207809,0.475710984699676,0.124966937540686,0.593646824359894,0.476020785960949,0.179962665247988,NA,0.103781704350963,NA,0.00365195558043584,NA,0.0907541562237809,NA,NA,NA,NA,NA,NA,1172945.05394391,0.12577863870583,NA,NA,NA,NA,NA,NA,NA,229,0.119357315759479,2.39943252389325,250.601838100104,0.589254084123689
1244315,9,0,0,0.731122219091732,0.104480334053452,0.164397446854816,0,100,90,0,100,0,11,12,3,0.5,0.555683076381683,0,0,0,0,0,0,1,"CC",NA,0.235944850043311,NA,NA,0.764055149956689,17.8571428571429,17.8571428571429,NA,NA,0.487522775617467,0.176962402257165,0.335514822125369,0.520730823278427,0.213536273398575,NA,NA,NA,0.236756064972627,NA,NA,NA,NA,NA,NA,NA,NA,NA,74384.6470490671,NA,NA,NA,NA,NA,NA,NA,NA,229,0.0631982602291045,3.03036518489258,200.235720091228,0.587224857339376
1244325,9,0,0,0.346037029687942,0,0.653962970312058,6.25,93.75,70,0,93.75,0,21.125,46.5,10.825,9.56497375,0.356623515486717,0,0,0,0,0,0,1,"CC",0.0798123089963201,0.342283532652225,NA,NA,0.464199765151154,20.1538461538462,20.1538461538462,0.113704393200301,NA,0.489391702329808,0.135853674556579,0.374754623113613,0.461333245038986,0.254849851772082,0.113704393200301,NA,NA,NA,NA,NA,NA,0.188365012757958,NA,NA,NA,NA,NA,121520.020243466,NA,NA,NA,NA,NA,NA,NA,NA,229,0.0777711363608074,2.11147467430794,201.551558985855,0.5677604047638
1244371,9,0,0,0.432901355458058,0.542125099395787,0.0249735451461548,1,99,69,0,99,0,20,54,9.42,10.6590662,0.547679632902145,0,0,0,0,0,0,1,"CC",NA,0.880600683095117,NA,NA,0.117887450471008,18.5555555555556,18.5555555555556,NA,NA,0.22613730338979,0.666640941663107,0.107221754947103,0.605570375919342,0.0498774522864784,NA,0.00151186643387526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36197.9685569275,NA,NA,NA,NA,NA,NA,NA,NA,229,0.103505635051988,3.10217970460653,200.394104003906,0.629419283568859
1244390,10,0,0,0.519538934798203,0,0.480461065201797,0,100,80,0,100,0,15.75,27.75,6.3,7.5000025,0.427592903375626,0,0,0,0,0,0,1,"CC",NA,0.197750895516245,NA,NA,0.736728228906293,15.5714285714286,15.5714285714286,NA,NA,0.428642743416468,NA,0.571357256583532,0.414624080061913,0.711179170365887,NA,0.0655208755774623,NA,NA,NA,NA,NA,0.011191490583757,NA,NA,NA,NA,NA,25884.1253739484,NA,NA,NA,NA,NA,NA,NA,NA,229,0.102635842972788,3.14456283429573,200.568081559806,0.638398186913852
1244391,10,0,0,0.500529734934272,0,0.499470265065728,0,80,74,0,80,0,20.4,29.2,7.84,7.175912,0.445397451519966,0,0,0,0,0,0,1,"CC",NA,0.318785600039041,NA,NA,0.433919497697062,19.5,19.5,NA,NA,0.338566416404182,0.0351971832886996,0.626236400307119,0.370253279805183,0.546645920307056,NA,0.247294902263896,NA,NA,NA,NA,NA,0.273761611665622,NA,NA,NA,NA,NA,41912.731396199,NA,NA,NA,NA,NA,NA,NA,NA,229,0.103250333472438,3.4657884473386,201.859073804772,0.637806790030521
1244392,10,0,0,0.393829251720097,0.183896237861665,0.422274510418239,0,66.6666666666667,53.3333333333333,0,66.6666666666667,0,13.6666666666667,30.4444444444444,7.01111111111111,10.0000033333333,0.513137817382812,0,0,0,0,0,0,1,"CC",NA,0.297598706267999,NA,NA,0.510355157061226,13.4,13.4,NA,NA,0.453533553046294,0.250131661671179,0.296334785282527,0.473641395568848,0.493244305215364,NA,0.192046136670775,NA,NA,NA,NA,NA,0.0222751704457552,NA,NA,NA,NA,NA,74054.457130969,NA,NA,NA,NA,NA,NA,NA,NA,229,0.110688548959509,2.45816577989844,200.562143060225,0.588077511214003
1244393,10,0,0,0.387897103752225,0.286960693757609,0.325142202490166,0,42.8571428571429,30,0,42.8571428571429,0,14.2857142857143,35.7142857142857,7.91428571428571,12.3064628571429,0.528315186500549,0,0,0,0,0,0,1,"CC",NA,0.616313967244402,NA,NA,0.0882307727133929,15.25,15.25,0.0649361200330813,NA,0.330450755308959,0.469336413270238,0.200212831420803,0.575148284435272,0.117332623122969,0.0649361200330813,0.230519140009124,NA,0.0201258457490696,NA,NA,NA,NA,NA,NA,NA,NA,NA,61631.709374538,NA,NA,NA,NA,NA,NA,NA,NA,229,0.190082467960388,3.41476014448302,196.276889174732,0.645857125520706
