OPENING_ID,SITE_PREP_,SITEPr_1_Meth,SITE_PREP1,SITE_PRE_1,SITE_PRE_2,SITEPr_2_Meth,SITE_PRE_3,SITE_PRE_4,SITE_PRE_5,SITEPr_3_Type,SITEPr_3_Meth,SITEPr_3_Area,SITEPr_3_Date,SITEPr_4,SITEPr_4_Meth,SITEPr_4_Area,SITEPr_4_Date,SITEPr_5,SITEPr_5_Meth,SITEPr_5_Area,SITEPr_5_Date,SITEPr_6,SITEPr_6_Meth,SITEPr_6_Area,SITEPr_6_Date,SITEPr_7,SITEPr_7_Meth,SITEPr_7_Area,SITEPr_7_Date,PLANTING_1,PLANTING_2,PLANTING_3,PLANT_1_SP1,PLANT_1_NUM2,PLANT_1_SP2,PLANT_1_NUM2,PLANT_1_SP3,PLANT_1_NUM3,PLANT_1_SP4,PLANT_1_NUM4,PLANT_1_SP5,PLANT_1_NUM5,PLANT_1_SP6,PLANT_1_NUM6,PLANT_1_SP7,PLANT_1_NUM7,PLANT_1_SP8,PLANT_1_NUM8,PLANT_1_SP9,PLANT_1_NUM9,PLANT_1_SP10,PLANT_1_NUM10,PLANT_1_SP11,PLANT_1_NUM11,PLANT_1_SP12,PLANT_1_NUM12,PLANT_1_SP13,PLANT_1_NUM13,PLANT_1_SP14,PLANT_1_NUM14,PLANT_1_SP15,PLANT_1_NUM15,PLANT_1_SP16,PLANT_1_NUM16,PLANT_1_SP17,PLANT_1_NUM17,PLANTING_4,PLANTING_5,PLANTING_6,PLANT_2_SP1,PLANT_2_NUM1,PLANT_2_SP2,PLANT_2_NUM2,PLANT_2_SP3,PLANT_2_NUM3,PLANT_2_SP4,PLANT_2_NUM4,PLANT_2_SP5,PLANT_2_NUM5,PLANT_2_SP6,PLANT_2_NUM6,PLANT_2_SP7,PLANT_2_NUM7,PLANT_2_SP8,PLANT_2_NUM8,PLANT_2_SP9,PLANT_2_NUM9,PLANT_2_SP10,PLANT_2_NUM10,PLANT_2_SP11,PLANT_2_NUM11,PLANT_2_SP12,PLANT_2_NUM12,PLANT_2_SP13,PLANT_2_NUM13,PLANT_2_SP14,PLANT_2_NUM14,PLANT_2_SP15,PLANT_2_NUM15,PLANT_2_SP16,PLANT_2_NUM16,PLANTING_C,PLANT_3_Type,PLANT_3_Meth,PLANT_3_Area,PLANT_3_Date,PLANT_3_SP1,PLANT_3_NUM1,PLANT_3_SP2,PLANT_3_NUM2,PLANT_3_SP3,PLANT_3_NUM3,PLANT_3_SP4,PLANT_3_NUM4,PLANT_3_SP5,PLANT_3_NUM5,PLANT_3_SP6,PLANT_3_NUM6,PLANT_3_SP7,PLANT_3_NUM7,PLANT_3_SP8,PLANT_3_NUM8,PLANT_4_Type,PLANT_4_Meth,PLANT_4_Area,PLANT_4_Date,PLANT_4_SP1,PLANT_4_NUM1,PLANT_4_SP2,PLANT_4_NUM2,PLANT_4_SP3,PLANT_4_NUM3,PLANT_4_SP4,PLANT_4_NUM4,PLANT_4_SP5,PLANT_4_NUM5,PLANT_4_SP6,PLANT_4_NUM6,PLANT_4_SP7,PLANT_4_NUM7,PLANT_5_Type,PLANT_5_Meth,PLANT_5_Area,PLANT_5_Date,PLANT_5_SP1,PLANT_5_NUM1,PLANT_5_SP2,PLANT_5_NUM2,PLANT_5_SP3,PLANT_5_NUM3,PLANT_5_SP4,PLANT_5_NUM4,PLANT_6_Type,PLANT_6_Meth,PLANT_6_Area,PLANT_6_Date,PLANT_6_SP1,PLANT_6_NUM1,PLANT_6_SP2,PLANT_6_NUM2,PLANT_6_SP3,PLANT_6_NUM3,PLANT_6_SP4,PLANT_6_NUM4
1006762,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,1.3,2007-05-27,PLI,1925,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049086,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,6.3,10-05-2011,PLI,8180,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054375,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,46.2,2010-04-26,FDI,7699,PLI,23219,PLI,4410,SX,1270,LW,1787,FDI,2207,SX,1892,PLI,2207,,,,,,,,,,,,,,,,,,,FP,6.9,2014-05-05,PLI,4170,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PL,PL,46.3,14-04-2010,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054378,ME,DISC,18,2009-11-15,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,25.3,2010-04-26,FDI,4745,PLI,17285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054983,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,44.6,2010-04-30,PLI,16731,PLI,28494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055165,ME,DISC,30,2005-10-04,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,31.6,2006-05-12,PLI,38540,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055166,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,8.8,2006-05-18,PLI,10200,FDI,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055167,ME,PILE,10.5,2005-06-22,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,10.5,2006-05-27,PLI,22695,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055168,ME,PILE,26.9,2005-06-20,ME,DISC,19.2,2005-09-28,3,ME,PILE,11,20-06-2005,NA,NA,NA,NA,,,,,,,,,,,,,PL,19.7,2006-05-14,PLI,8100,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055169,ME,DISC,79.3,2005-10-19,ME,PILE,9.8,2005-07-28,3,ME,PILE,80,28-07-2005,NA,NA,NA,NA,,,,,,,,,,,,,FP,4.9,2014-05-26,PLI,3420,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL,79.3,2006-05-14,PLI,97340,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PL,FP,66.4,25-05-2011,PLI,26800,PLI,10341,PLI,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058064,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,11.5,2010-04-24,PLI,7575,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065374,ME,CHAIN,56.3,2006-07-15,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,8.7,2009-05-27,SX,1680,SX,590,PLI,3200,SX,5205,,,,,,,,,,,,,,,,,,,,,,,,,,,FP,15.3,2012-06-09,SX,4095,PLI,12600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067649,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067651,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067892,ME,CHAIN,124.2,2006-08-20,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,62.1,2007-06-10,PLI,2160,SX,1440,PLI,4815,PLI,41080,,,,,,,,,,,,,,,,,,,,,,,,,,,FP,12,2012-05-24,PLI,8140,SX,60,SX,345,PLI,105,,,,,,,,,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067893,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,19.1,2012-05-25,PLI,15485,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL,36.3,2007-06-08,PLI,24360,PLI,15100,SX,960,,,,,,,,,,,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067894,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,9.9,2007-05-12,PLI,2600,PLI,10000,PLI,4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067895,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,31.1,2007-06-01,SX,1005,PLI,24465,PLI,6675,FDI,130,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067896,ME,CHAIN,123.1,2006-07-17,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,24.6,2007-06-02,PLI,18080,PLI,6220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FP,38.3,2011-05-26,PLI,30555,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PL,FP,63.5,21-05-2012,PLI,44400,PLI,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069290,ME,CHAIN,32.6,2005-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,10,2011-05-15,PLI,8900,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069307,ME,CHAIN,119.9,2005-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,6.7,2011-06-10,PLI,3780,PLI,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FP,16.9,2010-05-26,PLI,12360,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069319,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,48.3,2006-05-31,PLI,77220,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069319,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,48.3,2006-05-31,PLI,77220,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069344,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,20.3,2006-06-01,PLI,27530,PLI,2475,PLI,585,PLI,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069344,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,20.3,2006-06-01,PLI,27530,PLI,2475,PLI,585,PLI,1470,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069348,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,19.3,2006-05-31,PLI,30195,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069357,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,17.5,2006-05-31,PLI,510,PLI,8610,PLI,8347,PLI,6510,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069357,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,17.5,2006-05-31,PLI,510,PLI,8610,PLI,8347,PLI,6510,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069358,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,44.6,2006-05-30,PLI,195,PLI,78300,PLI,510,PLI,1785,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069361,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,31.5,2006-05-10,PLI,48320,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069361,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,31.5,2006-05-10,PLI,48320,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069361,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,31.5,2006-05-10,PLI,48320,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069366,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,29.9,2006-05-11,PLI,47985,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069366,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,29.9,2006-05-11,PLI,47985,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069366,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,29.9,2006-05-11,PLI,47985,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069366,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,29.9,2006-05-11,PLI,47985,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069370,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,53.1,2006-05-26,PLI,81190,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069370,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,53.1,2006-05-26,PLI,81190,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069372,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,36.9,2006-05-19,PLI,480,PLI,1020,PLI,55710,PLI,7395,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069405,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,49.5,2006-05-23,PLI,4790,PLI,1275,PLI,2490,PLI,77775,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069408,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,34.9,2006-05-26,PLI,5100,PLI,21285,PLI,25905,PLI,3315,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069548,ME,CHAIN,48,2005-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,26.6,2011-05-29,PLI,18260,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069549,ME,CHAIN,103.7,2005-08-01,ME,RERSTU,30,2005-09-15,2,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,37,2011-05-31,PLI,31035,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069552,ME,CHAIN,28.2,2005-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,15.8,2013-05-22,PLI,11600,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088788,ME,CHAIN,15.6,2007-09-20,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,14.7,14-06-2020,PLI,20800,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106001,ME,CHAIN,100.7,2007-07-16,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,FP,26.4,2013-05-29,SX,315,PLI,26940,SX,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL,21.6,2007-06-14,PLI,21655,SX,4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PL,PL,40.8,03-06-2008,SX,1140,PLI,8064,PLI,27581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106002,ME,POST,27.3,2007-06-04,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,PL,41.3,2007-06-14,PLI,26665,PLI,1700,SX,4845,PLI,27480,,,,,,,,,,,,,,,,,,,,,,,,,,,FP,4.3,2013-05-28,PLI,3360,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,PL,FP,8.5,14-05-2010,PLI,10740,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
