"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
-456480000,"ME",NA,9,1994-05-31,"GS",NA,9,1994-07-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-456470000,"ME",NA,16,1994-05-31,"GS",NA,2,1994-07-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-456460000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-456450000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-456440000,"ME",NA,65,1993-09-30,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",65,1994-05-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-456430000,"BU",NA,262,1987-11-01,"MA",NA,259.4,1994-11-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",117.5,1995-05-02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-456420000,"MA",NA,94.3,1994-11-15,"ME",NA,9,1988-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3.9,1995-05-04,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455460000,"ME",NA,188,1989-10-01,"ME",NA,3,1986-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",231.7,1995-05-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455400000,"ME",NA,59,1992-04-01,"ME",NA,50,1993-06-28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",47.3,1996-05-23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455390000,"ME",NA,86.4,1993-06-26,"ME",NA,103,1992-04-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",56.4,1994-05-26,NA,NA,NA,NA,"FP",32.4,1995-05-10,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-455380000,"ME",NA,86,1992-04-01,"MA",NA,86,1993-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",80,1995-06-25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455370000,"BU",NA,133,1988-01-01,"ME",NA,133,1992-04-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",34.4,1995-05-17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455360000,"BU",NA,128,1992-04-01,"BU",NA,128,1988-01-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",130,1993-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455350000,"MA",NA,70,1993-07-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",67,1996-05-21,NA,NA,NA,NA,"FP",8,1994-06-01,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-455340000,"BU",NA,88,1986-11-01,"MA",NA,85.3,1993-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.8,1996-05-11,NA,NA,NA,NA,"PL",78.5,1995-05-25,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-455330000,"ME",NA,0.3,1994-06-20,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",106,1995-05-13,NA,NA,NA,NA,"FP",0.5,1994-06-30,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-455320000,"MA",NA,180,1993-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",97,1994-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455310000,"MA",NA,274.8,1994-10-28,"BU",NA,240,1986-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",156.4,1993-05-15,NA,NA,NA,NA,"PL",114.6,1995-05-08,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-455290000,"MA",NA,25,1992-08-01,"ME",NA,18.1,1994-12-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",18.1,1995-06-13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-455280000,"MA",NA,25,1992-08-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-454920000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.1,1994-05-10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-454890000,"BU",NA,83,1981-11-01,"ME",NA,12,1981-11-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-454880000,"ME",NA,56,1990-10-01,"BU",NA,20,1981-11-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",30,1988-05-01,NA,NA,NA,NA,"FP",48,1991-05-01,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
-454870000,"ME",NA,9,1982-11-01,"BU",NA,6,1982-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",15,1991-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-452640000,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",301,1994-05-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379560000,"ME",NA,194.1,1997-11-10,"ME",NA,21,1987-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",194.1,1998-06-03,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379510000,"MA",NA,68,1994-08-04,"GS",NA,2,1994-01-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379500000,"GS",NA,0.8,1994-01-23,"MA",NA,22.8,1994-08-04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379480000,"GS",NA,4.5,1996-03-28,"ME",NA,3,1996-10-29,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",134,1997-07-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379470000,"ME",NA,10,1994-09-02,"ME",NA,42.2,1995-11-16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",42.2,1997-07-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379460000,"GS",NA,1,1992-05-01,"BU",NA,26,1990-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379450000,"GS",NA,1,1992-05-01,"BU",NA,18,1990-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379440000,"ME",NA,12,1989-10-01,"GS",NA,12,1990-10-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379430000,"ME",NA,2,1989-11-01,"BU",NA,25,1989-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379360000,"GS",NA,12,1990-05-01,"BU",NA,120,1989-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",17.2,1994-06-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379340000,"GS",NA,4,1988-02-01,"BU",NA,4,1988-12-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379330000,"BU",NA,5,1988-12-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379320000,"GS",NA,3,1989-03-01,"BU",NA,3,1988-12-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379310000,"GS",NA,8,1988-06-01,"BU",NA,8,1988-02-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379300000,"GS",NA,2,1989-03-01,"ME",NA,36,1988-09-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379290000,"ME",NA,3,1988-12-01,"GS",NA,3,1990-05-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379280000,"GS",NA,4,1989-11-01,"BU",NA,4,1988-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379270000,"ME",NA,2,1988-01-01,"BU",NA,83,1987-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379230000,"BU",NA,1,1989-12-01,"GS",NA,1,1992-05-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379220000,"GS",NA,1,1992-05-01,"BU",NA,1,1989-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379210000,"ME",NA,5,1988-01-01,"BU",NA,60,1987-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379180000,"ME",NA,1,1987-11-01,"BU",NA,21,1987-11-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379160000,"ME",NA,10,1987-11-01,"BU",NA,2,1987-11-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379140000,"BU",NA,1,1987-12-01,"ME",NA,24,1987-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379130000,"BU",NA,56,1986-11-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-379120000,"ME",NA,3,1988-01-01,"BU",NA,93,1987-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",15.7,1996-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-379110000,"ME",NA,5,1984-10-01,"BU",NA,68,1984-10-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3,1992-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-376570000,"ME",NA,4.9,1996-10-29,"ME",NA,52,1992-10-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",4.9,1997-08-20,NA,NA,NA,NA,"FP",3.4,2000-05-26,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-376260000,"MA",NA,4,1993-09-23,"BU",NA,4,1993-12-30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3.8,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-376250000,"BU",NA,16,1993-12-30,"GS",NA,1,1994-12-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",0.4,1999-06-20,NA,NA,NA,NA,"FP",7,1998-05-19,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-376240000,"GS",NA,1,1994-12-05,"BU",NA,43,1993-12-30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3.7,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-376230000,"GS",NA,1,1993-04-01,"MA",NA,9.5,1993-09-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3.2,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-376220000,"MA",NA,8.1,1993-09-23,"GS",NA,1,1993-04-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",7.7,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-376210000,"GS",NA,1,1994-03-31,"MA",NA,20.6,1993-09-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-376200000,"MA",NA,10.5,1993-09-23,"GS",NA,1,1994-03-31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-376190000,"GS",NA,0.9,1994-12-05,"MA",NA,30.5,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-376180000,"GS",NA,3.1,1994-12-05,"MA",NA,2.9,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375280000,"ME",NA,1.2,1997-11-25,"GS",NA,0.1,1994-12-05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1.3,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375270000,"ME",NA,50,1993-09-23,"BU",NA,5.7,1993-12-30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",17.5,2002-06-24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375260000,"BU",NA,101.2,1993-12-30,"GS",NA,3,1994-12-05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",36.9,1999-06-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375250000,"GS",NA,14,1994-03-31,"BU",NA,14,1992-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23.2,1997-05-20,NA,NA,NA,NA,"FP",4.2,1997-05-20,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
-375240000,"GS",NA,1,1992-04-01,"BU",NA,1,1992-10-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",14.6,1997-05-20,NA,NA,NA,NA,"FP",2,1997-08-29,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-375230000,"MA",NA,4.5,1995-11-02,"BU",NA,150,1988-01-01,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",7.6,1998-05-19,NA,NA,NA,NA,"FP",64.3,1996-05-10,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-375210000,"GS",NA,3,1994-12-05,"GS",NA,3,1994-03-31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375200000,"GS",NA,0.4,1994-12-05,"BU",NA,14,1993-12-31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.8,1999-06-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375190000,"BU",NA,13,1993-12-31,"MA",NA,13.3,1993-09-23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375180000,"MA",NA,30.2,1993-09-23,"GS",NA,0.9,1994-12-05,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",18.4,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375170000,"GS",NA,0.2,1994-12-05,"BU",NA,8.7,1993-12-31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",8.2,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375160000,"GS",NA,1.5,1994-12-05,"BU",NA,52.8,1993-12-15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",12.2,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375150000,"GS",NA,0.2,1994-12-05,"MA",NA,8.5,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375140000,"GS",NA,0.8,1994-12-05,"MA",NA,15.2,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375130000,"GS",NA,1,1994-12-05,"MA",NA,32.5,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",8.4,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375120000,"GS",NA,0.5,1994-12-05,"MA",NA,31,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",15,1998-05-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-375110000,"GS",NA,1,1994-12-05,"MA",NA,15,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375100000,"GS",NA,0.2,1994-12-05,"MA",NA,6.6,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375090000,"MA",NA,48,1994-10-19,"GS",NA,1.5,1994-12-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375080000,"MA",NA,4.5,1994-10-19,"GS",NA,0.1,1994-12-05,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375070000,"BU",NA,6.5,1993-12-15,"MA",NA,6.2,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375060000,"BU",NA,6.7,1993-12-15,"MA",NA,6.4,1994-10-19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375050000,"MA",NA,2,1994-10-19,"MA",NA,2,1993-09-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-375040000,"MA",NA,33.4,1994-10-19,"GS",NA,1,1994-03-31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-374020000,"GS",NA,5.8,1996-03-28,"ME",NA,155,1993-11-08,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",7.7,1997-08-19,NA,NA,NA,NA,"FP",65.9,1997-05-26,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-374010000,"ME",NA,12.1,1996-10-29,"ME",NA,53,1992-09-01,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",12.1,1997-08-21,NA,NA,NA,NA,"PL",43.2,1994-05-16,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-3.74e+08,"GS",NA,4,1996-03-28,"ME",NA,52,1992-09-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",19.2,1994-05-18,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373990000,"ME",NA,77,1992-09-01,"BU",NA,78,1992-12-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.8,1997-05-14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373980000,"ME",NA,38,1992-09-01,"GS",NA,4.7,1996-03-28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",22.5,1997-05-15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373970000,"ME",NA,65,1989-10-01,"BU",NA,69,1989-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",1.2,2009-06-10,NA,NA,NA,NA,"FP",1.9,2000-05-26,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
-373950000,"ME",NA,48,1989-10-01,"BU",NA,63,1989-12-01,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",5.5,1994-05-18,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373940000,"ME",NA,86,1992-10-01,"GS",NA,3,1996-03-28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-373930000,"ME",NA,45,1991-08-01,"GS",NA,1,1992-05-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",41,1997-08-29,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373920000,"ME",NA,106,1991-08-01,"BU",NA,122,1990-12-01,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",22.5,1997-05-07,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373910000,"ME",NA,24,1991-08-01,"GS",NA,1,1992-05-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",16.2,1997-05-27,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
-373900000,"GS",NA,1,1992-05-01,"BU",NA,5,1990-12-01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
-373890000,"GS",NA,1,1992-05-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",5.3,2004-06-05,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
