"OPENING_ID","SITE_PREP_","SITEPr_1_Meth","SITE_PREP1","SITE_PRE_1","SITE_PRE_2","SITEPr_2_Meth","SITE_PRE_3","SITE_PRE_4","SITE_PRE_5","SITEPr_3_Type","SITEPr_3_Meth","SITEPr_3_Area","SITEPr_3_Date","SITEPr_4","SITEPr_4_Type","SITEPr_4_Meth","SITEPr_4_Area","SITEPr_4_Date","PLANTING_1","PLANTING_2","PLANTING_3","PLANT_1_SP1","PLANT_1_NUM2","PLANT_1_SP2","PLANT_1_NUM2","PLANTING_4","PLANTING_5","PLANTING_6","PLANT_2_SP1","PLANT_2_NUM1","PLANT_2_SP2","PLANT_2_NUM2","PLANTING_C","PLANT_3_Type","PLANT_3_Meth","PLANT_3_Area","PLANT_3_Date","PLANT_3_SP1","PLANT_3_NUM1","PLANT_3_SP2","PLANT_3_NUM2"
1006862,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6.6,2004-06-05,NA,NA,NA,NA,"PL",11.3,2006-06-02,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1010524,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",12.7,2005-05-31,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1064939,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",113.8,2007-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1064940,"ME",NA,17.7,2006-10-01,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",27.5,2007-05-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1162070,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",11,2008-06-26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1162072,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.2,2008-06-26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1261153,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",22.6,2010-06-11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1265750,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",34.1,2010-06-12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1321451,"ME",NA,2.6,2010-10-15,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",44.5,2011-06-09,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1321931,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",23.4,2011-06-07,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1348510,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",62.8,2012-06-17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1348691,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6.6,2012-06-19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1363990,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",21.8,2012-06-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1510291,"ME",NA,7.8,2012-09-25,"ME",NA,3.5,2013-06-20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",3.5,2015-05-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1510292,"ME",NA,4.9,2013-06-13,"ME",NA,24.3,2012-09-24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6.5,2015-05-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1510293,"ME",NA,36.1,2012-09-25,"ME",NA,15.1,2013-06-19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",19,2015-05-22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1514910,"ME",NA,2.1,2013-11-20,"ME",NA,25.2,2012-09-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO",3.7,2016-05-02,NA,NA,NA,NA,"PL",2.5,2014-06-13,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1514912,"ME",NA,11.2,2012-09-20,"ME",NA,0.3,2013-11-20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",0.6,2014-06-13,NA,NA,NA,NA,"RO",1.1,2016-05-02,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1514914,"ME",NA,5.4,2013-06-11,"ME",NA,26.8,2012-09-27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",3.7,2016-05-12,NA,NA,NA,NA,"PL",8.5,2013-06-18,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1514915,"ME",NA,19.9,2012-09-24,"ME",NA,1.4,2013-11-20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",1.8,2014-06-13,NA,NA,NA,NA,"FP",7.5,2016-05-12,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1610235,"ME",NA,19.4,2015-08-27,"ME",NA,47,2015-08-27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FP",72.6,2019-05-11,NA,NA,NA,NA,"PL",72.6,2016-05-18,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1610237,"ME",NA,69.2,2015-08-27,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",69.2,2016-05-18,NA,NA,NA,NA,"PL",11.8,2019-05-14,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1610716,"ME",NA,47,2015-08-26,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",47,2016-05-18,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1611797,"ME",NA,25.7,2014-06-24,"ME",NA,4.1,2014-06-23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",8.3,2015-05-24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1666520,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",28.8,2018-06-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1666541,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",6.2,2017-06-21,NA,NA,NA,NA,"PL",79.1,2018-06-21,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1666907,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",185.4,2017-06-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1666916,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",47.5,2017-06-21,NA,NA,NA,NA,"PL",44.1,2018-06-21,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1667529,"ME",NA,22,2017-10-10,"ME",NA,32.9,2017-07-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",54.9,2018-06-01,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
1668480,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",51.6,2016-06-21,NA,NA,NA,NA,"PL",6.8,2017-06-21,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1670889,"ME",NA,13.5,2018-06-26,"ME",NA,1.1,2018-06-26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",2.5,2017-07-05,NA,NA,NA,NA,"PL",17.1,2019-05-18,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1684063,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PL",21.6,2017-05-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
