"OPENING_ID","BroadBurn","DebrisBurn","DebrisMade","DebrisPiled","Soil","WildBurn","FireID"
1052994,0,0,0,0,0,0,"R21721"
1053001,0,0,0,0,0,0,"R21721"
1053003,0,0,0,0,0,0,"R21721"
1053004,0,0,0,0,0,0,"R21721"
1053005,0,0,0,0,0,0,"R21721"
1053008,0,0,0,0,0,0,"R21721"
1053629,0,0,0,0,0,0,"R11498"
1054754,0,0,0,0,0,0,"R21721"
1054881,0,0,0,0,0,0,"R11921"
1054907,0,0,0,0,0,0,"R11921"
1055013,0,0,0,0,0,0,"R11921"
1056661,0,0,0,0,0,0,"R11498"
1057397,0,0,0,0,0,0,"R11498"
1058532,0,0,0,0,0,0,"R11498"
1058771,0,0,0,0,0,0,"R11498"
1059103,0,0,0,0,0,0,"R11498"
1059354,0,0,0,0,0,0,"R21721"
1059381,0,0,0,0,0,0,"R21721"
1059382,0,0,0,0,0,0,"R21721"
1059536,0,0,0,0,0,0,"R11498"
1059989,0,0,0,0,0,0,"R21721"
1060016,0,0,0,0,0,0,"R21721"
1060018,0,0,0,0,0,0,"R21721"
1060027,0,0,0,0,0,0,"R21721"
1060028,0,0,0,0,0,0,"R21721"
1060029,0,0,0,0,0,0,"R21721"
1060031,0,0,0,0,0,0,"R21721"
1060290,0,0,0,0,0,0,"R21721"
1060291,0,0,0,0,0,0,"R21721"
1060294,0,0,0,0,0,0,"R21721"
1060301,0,0,0,0,0,0,"R21721"
1060302,0,0,0,0,0,0,"R21721"
1060335,0,0,0,0,0,0,"R21721"
1060926,0,0,0,0,0,0,"R11921"
1061671,0,0,0,0,0,0,"R21721"
1061693,0,0,0,0,0,0,"R21721"
1061701,0,0,0,0,0,0,"R21721"
1061869,0,0,0,0,0,0,"R21721"
1062244,0,0,0,0,0,0,"R21721"
1062245,0,0,0,0,0,0,"R21721"
1062246,0,0,0,0,0,0,"R21721"
1062464,0,0,0,0,0,0,"R21721"
1063347,0,0,0,0,0,0,"R11796"
1063348,0,0,0,0,0,0,"R11796"
1064246,0,0,0,0,0,0,"R21721"
1064316,0,0,0,0,0,0,"R21721"
1064322,0,0,0,0,0,0,"R21721"
1064338,0,0,0,0,0,0,"R21721"
1064342,0,0,0,0,0,0,"R21721"
1064343,0,0,0,0,0,0,"R21721"
1064451,0,0,0,0,0,0,"R21721"
1064468,0,0,0,0,0,0,"R11498"
1064470,0,0,0,0,0,0,"R11498"
1064471,0,0,0,0,0,0,"R11498"
1064474,0,0,0,0,0,0,"R11498"
1064475,0,0,0,0,0,0,"R11498"
1064476,0,0,0,0,0,0,"R11498"
1064521,0,0,0,0,0,0,"R21721"
1064589,0,0,0,0,0,0,"R21721"
1064590,0,0,0,0,0,0,"R21721"
1064591,0,0,0,0,0,0,"R21721"
1064592,0,0,0,0,0,0,"R21721"
1064606,0,0,0,0,0,0,"R21721"
1064610,0,0,0,0,0,0,"R21721"
1064620,0,0,0,0,0,0,"R21721"
1064704,0,0,0,0,0,0,"R11498"
1064705,0,0,0,0,0,0,"R11498"
1064706,0,0,0,0,0,0,"R11498"
1064936,0,0,0,0,0,0,"R21721"
1064939,0,0,0,0,0,0,"G41607"
1064940,0,0,0,0,0,0,"G41607"
1064993,0,0,0,0,0,0,"R21721"
1065004,0,0,0,0,0,0,"R21721"
1065008,0,0,0,0,0,0,"R21721"
1065026,0,0,0,0,0,0,"R21721"
1065029,0,0,0,0,0,0,"R21721"
1065089,0,0,0,0,0,0,"R21721"
1065288,0,0,0,0,0,0,"R21721"
1065291,0,0,0,0,0,0,"R21721"
1065307,0,0,0,0,0,0,"R21721"
1065310,0,0,0,0,0,0,"R21721"
1065324,0,0,0,0,0,0,"R21721"
1065334,0,0,0,0,0,0,"R21721"
1065392,0,0,0,0,0,0,"R21721"
1065393,0,0,0,0,0,0,"R21721"
1065397,0,0,0,0,0,0,"R21721"
1065399,0,0,0,0,0,0,"R21721"
1065402,0,0,0,0,0,0,"R21721"
1065403,0,0,0,0,0,0,"R21721"
1065417,0,0,0,0,0,0,"R21721"
1065426,0,0,0,0,0,0,"R21721"
1065427,0,0,0,0,0,0,"R21721"
1065555,0,0,0,0,0,0,"R21721"
1065559,0,0,0,0,0,0,"R21721"
1065561,0,0,0,0,0,0,"R21721"
1065566,0,0,0,0,0,0,"R21721"
1065567,0,0,0,0,0,0,"R21721"
1065582,0,0,0,0,0,0,"R21721"
1065584,0,0,0,0,0,0,"R21721"
1065586,0,0,0,0,0,0,"R21721"
1065587,0,0,0,0,0,0,"R21721"
1065589,0,0,0,0,0,0,"R21721"
1065598,0,0,0,0,0,0,"R21721"
1065685,0,0,0,0,0,0,"R21721"
1065741,0,0,0,0,0,0,"R21721"
1065746,0,0,0,0,0,0,"R21721"
1065763,0,0,0,0,0,0,"R21721"
1065773,0,0,0,0,0,0,"R21721"
1065783,0,0,0,0,0,0,"R21721"
1065800,0,0,0,0,0,0,"R21721"
1065822,0,0,0,0,0,0,"R21721"
1065826,0,0,0,0,0,0,"R21721"
1065966,0,0,0,0,0,0,"R21721"
1065969,0,0,0,0,0,0,"R21721"
1066001,0,0,0,0,0,0,"R21721"
1066002,0,0,0,0,0,0,"R21721"
1066004,0,0,0,0,0,0,"R21721"
1066017,0,0,0,0,0,0,"R21721"
1066018,0,0,0,0,0,0,"R21721"
1066067,0,0,0,0,0,0,"R21721"
1066071,0,0,0,0,0,0,"R21721"
1066082,0,0,0,0,0,0,"R21721"
1066083,0,0,0,0,0,0,"R21721"
1066085,0,0,0,0,0,0,"R21721"
1066086,0,0,0,0,0,0,"R21721"
1066091,0,0,0,0,0,0,"R21721"
1066092,0,0,0,0,0,0,"R21721"
1066093,0,0,0,0,0,0,"R21721"
1066094,0,0,0,0,0,0,"R21721"
1066123,0,0,0,0,0,0,"R21721"
1066126,0,0,0,0,0,0,"R21721"
1066155,0,0,0,0,0,0,"R11498"
1066182,0,0,0,0,0,0,"R21721"
1066184,0,0,0,0,0,0,"R21721"
1066185,0,0,0,0,0,0,"R21721"
1066187,0,0,0,0,0,0,"R21721"
1066188,0,0,0,0,0,0,"R21721"
1066196,0,0,0,0,0,0,"R21721"
1066197,0,0,0,0,0,0,"R21721"
1066198,0,0,0,0,0,0,"R21721"
1066199,0,0,0,0,0,0,"R21721"
1066200,0,0,0,0,0,0,"R21721"
1066201,0,0,0,0,0,0,"R21721"
1066221,0,0,0,0,0,0,"R21721"
1066222,0,0,0,0,0,0,"R21721"
1066223,0,0,0,0,0,0,"R21721"
1066224,0,0,0,0,0,0,"R21721"
1066225,0,0,0,0,0,0,"R21721"
1066226,0,0,0,0,0,0,"R21721"
1066227,0,0,0,0,0,0,"R21721"
1066262,0,0,0,0,0,0,"R21721"
1066264,0,0,0,0,0,0,"R21721"
1066265,0,0,0,0,0,0,"R21721"
1066272,0,0,0,0,0,0,"R21721"
1066303,0,0,0,0,0,0,"R21721"
1066305,0,0,0,0,0,0,"R21721"
1066307,0,0,0,0,0,0,"R21721"
1066308,0,0,0,0,0,0,"R21721"
1066327,0,0,0,0,0,0,"R21721"
1066330,0,0,0,0,0,0,"R21721"
1066367,0,0,0,0,0,0,"R21721"
1066376,0,0,0,0,0,0,"R21721"
1066390,0,0,0,0,0,0,"R21721"
1066490,0,0,0,0,0,0,"R21721"
1067047,0,0,0,0,0,0,"R11498"
1067059,0,0,0,0,0,0,"R11498"
1067112,0,0,0,0,0,0,"R11498"
1068276,0,0,0,0,0,0,"R21721"
1068277,0,0,0,0,0,0,"R21721"
1068369,0,0,0,0,0,0,"R21721"
1068371,0,0,0,0,0,0,"R21721"
1068372,0,0,0,0,0,0,"R21721"
1068373,0,0,0,0,0,0,"R21721"
1068374,0,0,0,0,0,0,"R21721"
1068381,0,0,0,0,0,0,"R21721"
1068384,0,0,0,0,0,0,"R21721"
1068440,0,0,0,0,0,0,"R21721"
1068526,0,0,0,0,0,0,"R21721"
1068540,0,0,0,0,0,0,"R21721"
1068547,0,0,0,0,0,0,"R21721"
1068561,0,0,0,0,0,0,"R21721"
1068595,0,0,0,0,0,0,"R21721"
1068639,0,0,0,0,0,0,"R21721"
1068641,0,0,0,0,0,0,"R21721"
1068693,0,0,0,0,0,0,"R11796"
1068824,0,0,0,0,0,0,"R11796"
1068949,0,0,0,0,0,0,"R11796"
1068973,0,0,0,0,0,0,"R11796"
1069017,0,0,0,0,0,0,"R21721"
1069019,0,0,0,0,0,0,"R21721"
1069025,0,0,0,0,0,0,"R11796"
1069226,0,0,0,0,0,0,"R11796"
1069228,0,0,0,0,0,0,"R11796"
1069231,0,0,0,0,0,0,"R11796"
1069232,0,0,0,0,0,0,"R11796"
1069236,0,0,0,0,0,0,"R11796"
1069383,0,0,0,0,0,0,"R11796"
1069384,0,0,0,0,0,0,"R11796"
1069386,0,0,0,0,0,0,"R21721"
1069400,0,0,0,0,0,0,"R21721"
1069410,0,0,0,0,0,0,"R21721"
1069491,0,0,0,0,0,0,"R11796"
1069493,0,0,0,0,0,0,"R21721"
1069500,0,0,0,0,0,0,"R11796"
1069518,0,0,0,0,0,0,"R11796"
1069539,0,0,0,0,0,0,"R11796"
1069588,0,0,0,0,0,0,"R11796"
1069592,0,0,0,0,0,0,"R21721"
1069626,0,0,0,0,0,0,"R21721"
1069695,0,0,0,0,0,0,"R11796"
1069710,0,0,0,0,0,0,"R11796"
1069992,0,0,0,0,0,0,"R11921"
1069998,0,0,0,0,0,0,"R11921"
1070062,0,0,0,0,0,0,"R21721"
1070073,0,0,0,0,0,0,"R21721"
1070074,0,0,0,0,0,0,"R21721"
1070075,0,0,0,0,0,0,"R21721"
1070211,0,0,0,0,0,0,"R11498"
1070398,0,0,0,0,0,0,"R11796"
1070630,0,0,0,0,0,0,"R21721"
1070651,0,0,0,0,0,0,"R21721"
1070652,0,0,0,0,0,0,"R21721"
1070653,0,0,0,0,0,0,"R21721"
1070675,0,0,0,0,0,0,"R21721"
1070710,0,0,0,0,0,0,"R21721"
1070712,0,0,0,0,0,0,"R21721"
1071076,0,0,0,0,0,0,"R21721"
1071929,0,0,0,0,0,0,"R21721"
1071930,0,0,0,0,0,0,"R21721"
1071931,0,0,0,0,0,0,"R21721"
1071932,0,0,0,0,0,0,"R21721"
1071933,0,0,0,0,0,0,"R21721"
1071935,0,0,0,0,0,0,"R21721"
1071936,0,0,0,0,0,0,"R21721"
1071937,0,0,0,0,0,0,"R21721"
1071938,0,0,0,0,0,0,"R21721"
1071942,0,0,0,0,0,0,"R21721"
1071945,0,0,0,0,0,0,"R21721"
1071949,0,0,0,0,0,0,"R21721"
1072030,0,0,0,0,0,0,"R11796"
1072078,0,0,0,0,0,0,"R11796"
1072080,0,0,0,0,0,0,"R11796"
1072088,0,0,0,0,0,0,"R11796"
1072108,0,0,0,0,0,0,"R11796"
1072109,0,0,0,0,0,0,"R11796"
1072112,0,0,0,0,0,0,"R11796"
1072113,0,0,0,0,0,0,"R11796"
1072114,0,0,0,0,0,0,"R11796"
1072115,0,0,0,0,0,0,"R11796"
1072175,0,0,0,0,0,0,"R21721"
1072176,0,0,0,0,0,0,"R21721"
1072177,0,0,0,0,0,0,"R21721"
1072178,0,0,0,0,0,0,"R21721"
1072179,0,0,0,0,0,0,"R21721"
1072180,0,0,0,0,0,0,"R21721"
1072181,0,0,0,0,0,0,"R21721"
1072270,0,0,0,0,0,0,"R11796"
1072551,0,0,0,0,0,0,"R11796"
1072554,0,0,0,0,0,0,"R11796"
1072571,0,0,0,0,0,0,"R11796"
1072614,0,0,0,0,0,0,"R11796"
1072616,0,0,0,0,0,0,"R11796"
1072617,0,0,0,0,0,0,"R11796"
1072811,0,0,0,0,0,0,"R11796"
1072812,0,0,0,0,0,0,"R11796"
1072828,0,0,0,0,0,0,"R11796"
1072829,0,0,0,0,0,0,"R11796"
1072830,0,0,0,0,0,0,"R11796"
1072831,0,0,0,0,0,0,"R11796"
1072869,0,0,0,0,0,0,"R21721"
1072870,0,0,0,0,0,0,"R21721"
1072871,0,0,0,0,0,0,"R21721"
1072949,0,0,0,0,0,0,"R11796"
1072950,0,0,0,0,0,0,"R11796"
1072951,0,0,0,0,0,0,"R11796"
1072952,0,0,0,0,0,0,"R11796"
1072953,0,0,0,0,0,0,"R11796"
1072954,0,0,0,0,0,0,"R11796"
1072955,0,0,0,0,0,0,"R11796"
1072956,0,0,0,0,0,0,"R11796"
1072958,0,0,0,0,0,0,"R11796"
1073630,0,0,0,0,0,0,"R11796"
1073641,0,0,0,0,0,0,"R21721"
1073662,0,0,0,0,0,0,"R21721"
1073663,0,0,0,0,0,0,"R21721"
1073664,0,0,0,0,0,0,"R21721"
1073707,0,0,0,0,0,0,"R11796"
1074379,0,0,0,0,0,0,"R11796"
1074382,0,0,0,0,0,0,"R11796"
1074485,0,0,0,0,0,0,"R21721"
1074486,0,0,0,0,0,0,"R21721"
1075016,0,0,0,0,0,0,"R21721"
1077609,0,0,0,0,0,0,"R11796"
1077611,0,0,0,0,0,0,"R11796"
1080647,0,0,0,0,0,0,"R21721"
1080653,0,0,0,0,0,0,"R21721"
1081452,0,0,0,0,0,0,"R11796"
1087488,0,0,0,0,0,0,"R11498"
1088628,0,0,0,0,0,0,"R11498"
1089528,0,0,0,0,0,0,"R11498"
1090329,0,0,0,0,0,0,"R11921"
1090330,0,0,0,0,0,0,"R11921"
1090331,0,0,0,0,0,0,"R11921"
1090332,0,0,0,0,0,0,"R11921"
1090333,0,0,0,0,0,0,"R11921"
1090334,0,0,0,0,0,0,"R11921"
1090335,0,0,0,0,0,0,"R11921"
1090336,0,0,0,0,0,0,"R11921"
1090343,0,0,0,0,0,0,"R11921"
1090344,0,0,0,0,0,0,"R11921"
1090549,0,0,0,0,0,0,"R11921"
1090570,0,0,0,0,0,0,"R11921"
1090571,0,0,0,0,0,0,"R11921"
1090739,0,0,0,0,0,0,"R11921"
1090968,0,0,0,0,0,0,"R11921"
1090970,0,0,0,0,0,0,"R11921"
1091152,0,0,0,0,0,0,"R11921"
1091153,0,0,0,0,0,0,"R11921"
1091154,0,0,0,0,0,0,"R11921"
1091950,0,0,0,0,0,0,"R21721"
1091951,0,0,0,0,0,0,"R21721"
1091959,0,0,0,0,0,0,"R11921"
1091960,0,0,0,0,0,0,"R11921"
1091961,0,0,0,0,0,0,"R11921"
1091962,0,0,0,0,0,0,"R11921"
1091990,0,0,0,0,0,0,"R11921"
1091991,0,0,0,0,0,0,"R11921"
1091992,0,0,0,0,0,0,"R11921"
1091994,0,0,0,0,0,0,"R11921"
1091995,0,0,0,0,0,0,"R11921"
1091996,0,0,0,0,0,0,"R11921"
1093871,0,0,0,0,0,0,"R11498"
1099290,0,0,0,0,0,0,"R21721"
1099677,0,0,0,0,0,0,"R11921"
1101291,0,0,0,0,0,0,"R21721"
1101450,0,0,0,0,0,0,"R21721"
1104014,0,0,0,0,0,0,"R11498"
1105954,0,0,0,0,0,0,"R11498"
1105955,0,0,0,0,0,0,"R11498"
1106005,0,0,0,0,0,0,"R11498"
1106576,0,0,0,0,0,0,"R11498"
1106838,0,0,0,0,0,0,"R21721"
1107009,0,0,0,0,0,0,"R21721"
1107056,0,0,0,0,0,0,"R21721"
1107091,0,0,0,0,0,0,"R21721"
1107110,0,0,0,0,0,0,"R21721"
1107321,0,0,0,0,0,0,"R21721"
1107510,0,0,0,0,0,0,"R21721"
1107515,0,0,0,0,0,0,"R21721"
1107518,0,0,0,0,0,0,"R21721"
1107519,0,0,0,0,0,0,"R21721"
1107524,0,0,0,0,0,0,"R21721"
1107526,0,0,0,0,0,0,"R21721"
1107584,0,0,0,0,0,0,"R21721"
1107606,0,0,0,0,0,0,"R21721"
1107701,0,0,0,0,0,0,"R21721"
1107727,0,0,0,0,0,0,"R21721"
1107803,0,0,0,0,0,0,"R21721"
1108023,0,0,0,0,0,0,"R21721"
1108035,0,0,0,0,0,0,"R21721"
1108219,0,0,0,0,0,0,"R21721"
1108222,0,0,0,0,0,0,"R21721"
1108244,0,0,0,0,0,0,"R21721"
1112910,0,0,0,0,0,0,"R11921"
1112911,0,0,0,0,0,0,"R11921"
1112912,0,0,0,0,0,0,"R11921"
1113094,0,0,0,0,0,0,"R21721"
1113994,0,0,0,0,0,0,"R11921"
1114030,0,0,0,0,0,0,"R11921"
1114051,0,0,0,0,0,0,"R11921"
1114052,0,0,0,0,0,0,"R11921"
1114123,0,0,0,0,0,0,"R11921"
1114125,0,0,0,0,0,0,"R11921"
1114126,0,0,0,0,0,0,"R11921"
1114128,0,0,0,0,0,0,"R11921"
1114129,0,0,0,0,0,0,"R11921"
1114273,0,0,0,0,0,0,"R11921"
1114274,0,0,0,0,0,0,"R11921"
1114275,0,0,0,0,0,0,"R11921"
1114357,0,0,0,0,0,0,"R11796"
1115970,0,0,0,0,0,0,"R21721"
1117439,0,0,0,0,0,0,"R21721"
1117474,0,0,0,0,0,0,"R21721"
1117873,0,0,0,0,0,0,"R21721"
1128794,0,0,0,0,0,0,"R11498"
1128795,0,0,0,0,0,0,"R11498"
1139210,0,0,0,0,0,0,"R11498"
1148710,0,0,0,0,0,0,"R11498"
1152593,0,0,0,0,0,0,"R11796"
1152750,0,0,0,0,0,0,"R11796"
1152752,0,0,0,0,0,0,"R11796"
1152755,0,0,0,0,0,0,"R11796"
1152756,0,0,0,0,0,0,"R11796"
1152757,0,0,0,0,0,0,"R11796"
1153090,0,0,0,0,0,0,"R11498"
1154993,0,0,0,0,0,0,"R11498"
1155190,0,0,0,0,0,0,"R11796"
1155192,0,0,0,0,0,0,"R11796"
1155193,0,0,0,0,0,0,"R11796"
1155194,0,0,0,0,0,0,"R11796"
1155198,0,0,0,0,0,0,"R11796"
1155201,0,0,0,0,0,0,"R11796"
1155202,0,0,0,0,0,0,"R11796"
1155203,0,0,0,0,0,0,"R11796"
1155204,0,0,0,0,0,0,"R11796"
1155205,0,0,0,0,0,0,"R11796"
1155206,0,0,0,0,0,0,"R11796"
1155207,0,0,0,0,0,0,"R11796"
1155208,0,0,0,0,0,0,"R11796"
1155209,0,0,0,0,0,0,"R11796"
1155210,0,0,0,0,0,0,"R11796"
1155211,0,0,0,0,0,0,"R11796"
1155212,0,0,0,0,0,0,"R11796"
1155510,0,0,0,0,0,0,"R11498"
1156250,0,0,0,0,0,0,"R11796"
1156251,0,0,0,0,0,0,"R11796"
1156252,0,0,0,0,0,0,"R11796"
1156254,0,0,0,0,0,0,"R11796"
1156255,0,0,0,0,0,0,"R11796"
1156257,0,0,0,0,0,0,"R11796"
1156258,0,0,0,0,0,0,"R11796"
1156259,0,0,0,0,0,0,"R11796"
1156260,0,0,0,0,0,0,"R11796"
1156261,0,0,0,0,0,0,"R11796"
1156262,0,0,0,0,0,0,"R11796"
1156263,0,0,0,0,0,0,"R11796"
1156264,0,0,0,0,0,0,"R11796"
1156265,0,0,0,0,0,0,"R11796"
1156266,0,0,0,0,0,0,"R11796"
1156267,0,0,0,0,0,0,"R11796"
1156268,0,0,0,0,0,0,"R11796"
1156269,0,0,0,0,0,0,"R11796"
1156270,0,0,0,0,0,0,"R11796"
1156272,0,0,0,0,0,0,"R11796"
1157290,0,0,0,0,0,0,"R11796"
1158891,0,0,0,0,0,0,"R11498"
1159160,0,0,0,0,0,0,"R11796"
1160033,0,0,0,0,0,0,"R21721"
1160290,0,0,0,0,0,0,"R21721"
1160590,0,0,0,0,0,0,"R21721"
1160830,0,0,0,0,0,0,"R11498"
1160915,0,0,0,0,0,0,"R21721"
1161191,0,0,0,0,0,0,"R11498"
1161231,0,0,0,0,0,0,"R11498"
1162070,0,0,0,0,0,0,"G41607"
1162072,0,0,0,0,0,0,"G41607"
1163233,0,0,0,0,0,0,"R11498"
1163274,0,0,0,0,0,0,"R11498"
1163275,0,0,0,0,0,0,"R11498"
1164433,0,0,0,0,0,0,"R11796"
1164435,0,0,0,0,0,0,"R11796"
1164770,0,0,0,0,0,0,"R11498"
1165354,0,0,0,0,0,0,"R11498"
1165391,0,0,0,0,0,0,"R11796"
1165392,0,0,0,0,0,0,"R11796"
1165435,0,0,0,0,0,0,"R11796"
1165436,0,0,0,0,0,0,"R11796"
1165451,0,0,0,0,0,0,"R11796"
1165890,0,0,0,0,0,0,"R11498"
1166186,0,0,0,0,0,0,"R11796"
1166632,0,0,0,0,0,0,"R11796"
1166934,0,0,0,0,0,0,"R11796"
1168170,0,0,0,0,0,0,"R11796"
1168171,0,0,0,0,0,0,"R11796"
1168175,0,0,0,0,0,0,"R11796"
1168178,0,0,0,0,0,0,"R11796"
1168193,0,0,0,0,0,0,"R11796"
1168196,0,0,0,0,0,0,"R11796"
1168671,0,0,0,0,0,0,"R11796"
1168691,0,0,0,0,0,0,"R11796"
1168790,0,0,0,0,0,0,"R11796"
1168791,0,0,0,0,0,0,"R11796"
1168811,0,0,0,0,0,0,"R11796"
1168812,0,0,0,0,0,0,"R11796"
1168813,0,0,0,0,0,0,"R11796"
1168950,0,0,0,0,0,0,"R11796"
1169423,0,0,0,0,0,0,"R11498"
1169424,0,0,0,0,0,0,"R11498"
1169425,0,0,0,0,0,0,"R11498"
1169426,0,0,0,0,0,0,"R11498"
1169427,0,0,0,0,0,0,"R11498"
1169428,0,0,0,0,0,0,"R11498"
1169429,0,0,0,0,0,0,"R11498"
1169694,0,0,0,0,0,0,"R11498"
1169698,0,0,0,0,0,0,"R11498"
1169699,0,0,0,0,0,0,"R11498"
1169992,0,0,0,0,0,0,"R11796"
1170032,0,0,0,0,0,0,"R11796"
1170050,0,0,0,0,0,0,"R11796"
1170250,0,0,0,0,0,0,"R11796"
1170251,0,0,0,0,0,0,"R11796"
1170352,0,0,0,0,0,0,"R11796"
1170354,0,0,0,0,0,0,"R11796"
1170510,0,0,0,0,0,0,"R11796"
1171810,0,0,0,0,0,0,"R11796"
1172094,0,0,0,0,0,0,"R11796"
1172232,0,0,0,0,0,0,"R11796"
1172518,0,0,0,0,0,0,"R11796"
1174591,0,0,0,0,0,0,"R11498"
1177312,0,0,0,0,0,0,"R11796"
1178034,0,0,0,0,0,0,"R11498"
1178035,0,0,0,0,0,0,"R11498"
1178036,0,0,0,0,0,0,"R11498"
1178037,0,0,0,0,0,0,"R11498"
1178038,0,0,0,0,0,0,"R11498"
1178039,0,0,0,0,0,0,"R11498"
1180250,0,0,0,0,0,0,"R21721"
1180752,0,0,0,0,0,0,"R21721"
1182722,0,0,0,0,0,0,"R21721"
1185215,0,0,0,0,0,0,"R21721"
1185217,0,0,0,0,0,0,"R21721"
1185219,0,0,0,0,0,0,"R21721"
1185223,0,0,0,0,0,0,"R21721"
1185270,0,0,0,0,0,0,"R21721"
1187671,0,0,0,0,0,0,"R21721"
1192960,0,0,0,0,0,0,"R11796"
1192961,0,0,0,0,0,0,"R11796"
1192962,0,0,0,0,0,0,"R11796"
1209731,0,0,0,0,0,0,"R11498"
1209753,0,0,0,0,0,0,"R11498"
1210470,0,0,0,0,0,0,"R11498"
1211250,0,0,0,0,0,0,"R11796"
1211291,0,0,0,0,0,0,"R11796"
1211390,0,0,0,0,0,0,"R11796"
1211391,0,0,0,0,0,0,"R11796"
1211451,0,0,0,0,0,0,"R11796"
1211550,0,0,0,0,0,0,"R11796"
1212390,0,0,0,0,0,0,"R11796"
1213831,0,0,0,0,0,0,"R21721"
1215733,0,0,0,0,0,0,"R21721"
1215735,0,0,0,0,0,0,"R21721"
1215736,0,0,0,0,0,0,"R21721"
1215737,0,0,0,0,0,0,"R21721"
1215738,0,0,0,0,0,0,"R21721"
1215739,0,0,0,0,0,0,"R21721"
1223099,0,0,0,0,0,0,"R21721"
1223830,0,0,0,0,0,0,"R21721"
1223850,0,0,0,0,0,0,"R21721"
1223894,0,0,0,0,0,0,"R21721"
1223910,0,0,0,0,0,0,"R21721"
1223917,0,0,0,0,0,0,"R21721"
1226870,0,0,0,0,0,0,"R11498"
1226975,0,0,0,0,0,0,"R11498"
1226976,0,0,0,0,0,0,"R11498"
1228030,0,0,0,0,0,0,"R11498"
1228102,0,0,0,0,0,0,"R11498"
1228103,0,0,0,0,0,0,"R11498"
1228230,0,0,0,0,0,0,"R11498"
1228231,0,0,0,0,0,0,"R11498"
1228250,0,0,0,0,0,0,"R11498"
1228470,0,0,0,0,0,0,"R11796"
1229030,0,0,0,0,0,0,"R11498"
1229031,0,0,0,0,0,0,"R11498"
1229930,0,0,0,0,0,0,"R21721"
1231675,0,0,0,0,0,0,"R21721"
1234192,0,0,0,0,0,0,"R11498"
1234193,0,0,0,0,0,0,"R11498"
1236490,0,0,0,0,0,0,"R21721"
1240791,0,0,0,0,0,0,"R21721"
1244315,0,0,0,0,0,0,"R11498"
1244325,0,0,0,0,0,0,"R11498"
1244371,0,0,0,0,0,0,"R11498"
1244390,0,0,0,0,0,0,"R11498"
1244391,0,0,0,0,0,0,"R11498"
1244392,0,0,0,0,0,0,"R11498"
1244393,0,0,0,0,0,0,"R11498"
1244395,0,0,0,0,0,0,"R11498"
1244398,0,0,0,0,0,0,"R11498"
1244399,0,0,0,0,0,0,"R11498"
1244410,0,0,0,0,0,0,"R11498"
1244411,0,0,0,0,0,0,"R11498"
1245753,0,0,0,0,0,0,"R21721"
1245755,0,0,0,0,0,0,"R21721"
1245756,0,0,0,0,0,0,"R21721"
1245759,0,0,0,0,0,0,"R21721"
1246798,0,0,0,0,0,0,"R11498"
1246799,0,0,0,0,0,0,"R11498"
1246800,0,0,0,0,0,0,"R11498"
1246801,0,0,0,0,0,0,"R11498"
1250072,0,0,0,0,0,0,"R11498"
1255190,0,0,0,0,0,0,"R21721"
1255270,0,0,0,0,0,0,"R21721"
1255273,0,0,0,0,0,0,"R21721"
1255274,0,0,0,0,0,0,"R21721"
1255291,0,0,0,0,0,0,"R21721"
1255293,0,0,0,0,0,0,"R21721"
1255295,0,0,0,0,0,0,"R21721"
1255297,0,0,0,0,0,0,"R21721"
1255299,0,0,0,0,0,0,"R21721"
1255311,0,0,0,0,0,0,"R21721"
1255312,0,0,0,0,0,0,"R21721"
1255315,0,0,0,0,0,0,"R21721"
1255319,0,0,0,0,0,0,"R21721"
1255321,0,0,0,0,0,0,"R21721"
1255323,0,0,0,0,0,0,"R21721"
1255326,0,0,0,0,0,0,"R21721"
1255328,0,0,0,0,0,0,"R21721"
1255340,0,0,0,0,0,0,"R21721"
1255341,0,0,0,0,0,0,"R21721"
1255342,0,0,0,0,0,0,"R21721"
1255343,0,0,0,0,0,0,"R21721"
1255344,0,0,0,0,0,0,"R21721"
1258693,0,0,0,0,0,0,"R11921"
1258694,0,0,0,0,0,0,"R11921"
1259450,0,0,0,0,0,0,"R21721"
1259750,0,0,0,0,0,0,"R21721"
1260430,0,0,0,0,0,0,"R21721"
1260790,0,0,0,0,0,0,"R21721"
1260791,0,0,0,0,0,0,"R21721"
1260792,0,0,0,0,0,0,"R21721"
1260794,0,0,0,0,0,0,"R21721"
1260795,0,0,0,0,0,0,"R21721"
1260796,0,0,0,0,0,0,"R21721"
1260797,0,0,0,0,0,0,"R21721"
1260798,0,0,0,0,0,0,"R21721"
1260799,0,0,0,0,0,0,"R21721"
1260800,0,0,0,0,0,0,"R21721"
1260801,0,0,0,0,0,0,"R21721"
1260802,0,0,0,0,0,0,"R21721"
1260803,0,0,0,0,0,0,"R21721"
1260804,0,0,0,0,0,0,"R21721"
1260806,0,0,0,0,0,0,"R21721"
1260808,0,0,0,0,0,0,"R21721"
1260809,0,0,0,0,0,0,"R21721"
1260810,0,0,0,0,0,0,"R21721"
1260812,0,0,0,0,0,0,"R21721"
1260813,0,0,0,0,0,0,"R21721"
1260816,0,0,0,0,0,0,"R21721"
1260817,0,0,0,0,0,0,"R21721"
1260818,0,0,0,0,0,0,"R21721"
1260819,0,0,0,0,0,0,"R21721"
1260820,0,0,0,0,0,0,"R21721"
1260822,0,0,0,0,0,0,"R21721"
